,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,2.35,1.08,0.94,1.27,0.96,0.88,2.0,1.57,3.75,1.91,1.98,2.17,2.91,1.84,1.4,2.54
f_1,1.71,2.35,0.96,1.0,0.92,0.61,1.64,1.59,2.22,1.98,2.01,1.52,2.57,1.68,1.37,2.3
d_1,1.04,1.26,2.48,0.79,0.84,0.83,2.16,2.04,1.55,3.7,2.47,2.02,2.74,2.11,1.79,2.61
c_1,0.97,0.98,1.0,2.53,1.8,0.91,1.68,1.68,2.09,1.39,1.39,1.77,2.56,1.67,1.7,2.13
b_1,1.02,1.03,1.07,1.01,2.61,1.52,2.0,1.67,1.98,2.1,1.43,1.81,2.68,1.49,1.82,2.43
a_1,1.02,1.19,1.17,1.07,1.0,3.09,2.18,1.96,1.86,2.32,2.21,2.4,2.65,1.15,1.8,2.28
h_1,1.14,1.52,1.13,1.12,0.95,0.8,3.5,2.27,2.01,2.02,2.04,2.06,2.47,1.79,2.08,3.6
g_1,0.95,1.06,1.71,1.01,0.92,0.99,2.03,3.73,1.78,2.52,2.39,3.03,2.63,1.8,2.1,1.97
d_0,1.01,1.17,0.86,1.92,1.21,0.86,1.96,1.61,3.29,1.52,1.91,2.05,2.83,1.85,2.18,2.37
c_0,1.27,1.27,1.07,1.08,0.79,0.89,2.35,1.95,2.5,3.42,4.04,2.42,2.86,2.54,2.07,2.73
b_0,1.25,1.39,1.12,1.17,0.85,0.67,2.19,1.91,2.35,2.32,3.63,2.34,3.2,3.8,2.09,2.58
f_0,1.0,0.97,1.27,1.23,1.15,0.98,2.21,2.19,2.24,2.15,2.47,3.57,2.9,1.8,3.95,2.88
h_0,1.11,1.52,1.14,1.08,0.97,1.0,1.63,2.32,2.05,2.09,2.11,1.99,2.38,1.93,2.01,3.06
a_0,1.13,1.31,1.28,1.24,1.02,0.64,2.34,1.99,2.28,2.41,2.05,1.82,2.8,3.76,1.97,2.29
e_0,0.95,1.21,1.34,1.14,1.24,0.78,2.42,2.56,2.08,2.26,2.29,2.05,3.02,1.98,3.79,3.27
g_0,1.11,1.16,1.61,0.95,1.06,0.93,2.04,1.58,1.7,2.38,2.11,2.92,2.75,1.87,2.27,2.06
