,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.42,0.74,0.61,0.69,0.63,0.61,0.27,0.41,0.32,0.27,0.27,0.37,0.21,0.29,0.27,0.28
e_1,0.48,0.41,0.7,0.79,0.65,0.64,0.41,0.36,0.37,0.3,0.32,0.41,0.29,0.3,0.35,0.29
d_1,0.72,0.74,0.39,0.59,0.71,0.62,0.35,0.26,0.37,0.34,0.29,0.3,0.25,0.29,0.31,0.19
c_1,0.69,0.54,0.83,0.37,0.79,0.61,0.38,0.35,0.18,0.31,0.28,0.26,0.24,0.31,0.29,0.23
b_1,0.78,0.64,0.66,0.42,0.36,0.81,0.39,0.41,0.31,0.42,0.44,0.31,0.28,0.29,0.35,0.27
a_1,0.77,0.7,0.74,0.74,0.39,0.3,0.37,0.34,0.34,0.32,0.35,0.3,0.29,0.38,0.32,0.35
h_1,0.69,0.66,0.56,0.63,0.59,0.56,0.25,0.36,0.3,0.26,0.28,0.27,0.29,0.29,0.25,0.26
g_1,0.64,0.63,0.63,0.69,0.6,0.72,0.27,0.22,0.29,0.27,0.27,0.3,0.19,0.26,0.27,0.24
d_0,0.59,0.4,0.79,0.89,0.7,0.59,0.41,0.41,0.23,0.23,0.29,0.28,0.26,0.28,0.31,0.28
c_0,0.69,0.61,0.43,0.96,0.61,0.56,0.39,0.37,0.41,0.23,0.34,0.29,0.25,0.33,0.27,0.24
b_0,0.62,0.62,0.56,0.79,0.7,0.59,0.33,0.39,0.28,0.19,0.22,0.26,0.23,0.35,0.24,0.24
f_0,0.74,0.6,0.62,0.66,0.65,0.63,0.35,0.25,0.29,0.27,0.28,0.21,0.24,0.3,0.29,0.17
h_0,0.66,0.59,0.58,0.65,0.65,0.53,0.39,0.35,0.28,0.28,0.29,0.27,0.26,0.29,0.27,0.23
a_0,0.62,0.61,0.58,0.7,0.99,0.64,0.31,0.4,0.26,0.22,0.17,0.28,0.25,0.19,0.3,0.23
e_0,0.76,0.71,0.6,0.69,0.53,0.56,0.37,0.3,0.32,0.28,0.29,0.18,0.23,0.27,0.18,0.23
g_0,0.61,0.6,0.64,0.72,0.64,0.49,0.29,0.41,0.31,0.27,0.27,0.32,0.21,0.3,0.29,0.24
