,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,92.32,52.71,46.02,52.95,71.64,236.58,4224.0,8455.47,14017.65,15627.14,21628.48,15039.34,50757.96,61680.15,69674.97,117553.06
e_1,25.44,101.25,38.52,65.1,83.4,220.73,4280.71,7725.89,22296.36,16200.79,22926.35,33269.64,52877.22,59743.12,44478.9,115005.84
d_1,25.42,28.51,133.59,51.48,72.29,193.62,4400.12,7237.06,5358.6,20646.16,20327.27,22885.2,51561.42,61265.25,65189.7,93356.9
c_1,25.66,23.17,39.43,165.63,97.11,144.47,4201.76,7661.53,8435.98,3199.16,16236.41,21585.0,45361.16,49878.45,60504.29,83547.68
b_1,21.9,25.06,32.86,41.75,205.73,332.29,3074.67,7876.17,8385.69,11225.57,8171.44,18223.98,37103.92,30201.8,54028.54,76207.38
a_1,14.09,18.69,27.81,34.49,30.36,523.1,2409.12,3342.51,7124.47,9884.06,10349.59,10865.67,27885.56,11679.25,43253.54,66841.37
h_1,13.31,8.13,15.15,15.24,25.87,63.05,2744.14,3806.86,3291.67,4700.91,6761.71,6396.77,8692.49,17245.25,21639.29,48347.38
g_1,7.35,8.24,17.41,14.54,12.18,62.58,1019.76,4974.94,2661.32,3598.72,4560.86,8941.28,10524.28,13170.26,20506.92,15214.92
d_0,7.08,6.51,7.19,24.59,19.58,43.56,1040.04,2104.2,5025.37,3049.89,5957.32,5628.03,11199.99,13627.15,14117.63,26196.5
c_0,7.13,7.01,8.4,12.62,16.07,48.72,1128.94,2198.89,3695.88,5777.02,8429.38,6756.57,11660.99,14713.58,18068.5,25583.03
b_0,7.31,6.3,9.01,12.11,6.31,44.06,970.92,2024.62,2404.13,2814.4,7452.92,5497.05,9563.91,20703.99,12667.4,21809.04
f_0,3.09,4.67,8.8,13.06,15.55,51.42,1057.3,1807.01,3004.02,3215.03,4372.37,8952.51,10655.8,13666.64,25308.26,19011.52
h_0,6.27,4.16,7.83,10.15,9.92,32.88,535.14,2013.97,1997.86,2117.43,3499.42,4021.68,4847.0,9736.38,11756.79,18903.87
a_0,5.18,4.69,6.09,9.33,11.4,,594.93,1705.35,1666.84,1889.62,2684.5,3401.91,7453.3,17610.85,7955.52,12916.27
e_0,4.63,2.61,5.75,8.34,8.82,29.33,652.49,1542.65,2077.08,2373.98,3388.09,3518.38,7660.66,8219.78,20711.83,16926.68
g_0,3.37,3.18,8.38,7.8,9.64,22.4,396.13,1148.32,1388.25,1889.45,2395.62,4303.84,6313.53,6577.05,7975.82,7398.54
