,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.94,0.29,0.22,0.31,0.25,0.19,0.17,0.18,0.3,0.14,0.18,0.17,0.19,0.11,0.06,0.14
f_1,0.46,0.94,0.27,0.25,0.25,0.17,0.17,0.16,0.21,0.2,0.17,0.06,0.14,0.14,0.08,0.11
d_1,0.29,0.33,0.94,0.24,0.28,0.2,0.19,0.15,0.08,0.28,0.18,0.15,0.2,0.13,0.13,0.12
c_1,0.27,0.29,0.35,0.94,0.44,0.15,0.2,0.16,0.14,0.06,0.14,0.17,0.15,0.12,0.12,0.14
b_1,0.29,0.3,0.33,0.23,0.93,0.38,0.17,0.21,0.23,0.21,0.06,0.18,0.16,0.11,0.1,0.13
a_1,0.37,0.35,0.33,0.45,0.2,0.93,0.25,0.19,0.23,0.16,0.17,0.21,0.2,0.06,0.12,0.14
h_1,0.6,0.69,0.53,0.53,0.55,0.26,0.72,0.41,0.3,0.31,0.32,0.26,0.19,0.27,0.24,0.28
g_1,0.47,0.55,0.82,0.61,0.44,0.32,0.25,0.73,0.31,0.37,0.26,0.5,0.29,0.24,0.29,0.18
d_0,0.57,0.59,0.32,1.07,0.34,0.37,0.42,0.34,0.6,0.32,0.36,0.36,0.37,0.27,0.28,0.3
c_0,0.69,0.64,0.57,0.48,0.42,0.38,0.41,0.33,0.41,0.61,0.52,0.41,0.41,0.31,0.31,0.37
b_0,0.67,0.66,0.68,0.67,0.2,0.3,0.37,0.4,0.42,0.31,0.62,0.36,0.36,0.47,0.24,0.31
f_0,0.65,0.48,0.72,0.63,0.51,0.38,0.33,0.34,0.35,0.34,0.38,0.61,0.4,0.26,0.58,0.27
h_0,0.55,1.04,0.49,0.67,0.49,0.47,0.21,0.46,0.33,0.32,0.37,0.39,0.27,0.31,0.26,0.34
a_0,0.76,0.67,0.71,0.73,0.57,0.25,0.39,0.39,0.44,0.41,0.34,0.41,0.42,0.6,0.27,0.34
e_0,0.48,0.81,0.68,0.75,0.59,0.46,0.48,0.32,0.49,0.45,0.56,0.26,0.41,0.35,0.61,0.35
g_0,0.63,0.68,0.98,0.63,0.57,0.52,0.39,0.29,0.36,0.37,0.43,0.54,0.41,0.34,0.29,0.19
