,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10747.14,1571.1,1069.34,1832.95,2703.78,12955.19,2377837.69,2937771.85,9518109.94,5495782.53,11148071.18,11610389.41,42122427.58,33384882.59,17426419.5,139269007.21
f_1,2034.17,13283.87,1537.81,1388.97,2751.04,11022.55,2521393.37,2656759.07,5431046.08,8404423.34,9475394.66,1762443.72,34593394.33,43819272.69,38289893.57,108096177.06
d_1,919.22,1506.21,16652.11,1416.4,3457.98,13346.04,2519473.3,2792757.57,923152.08,13681547.84,11140052.67,10352164.48,43042740.12,38598279.36,67966459.09,138276478.13
c_1,939.74,1174.42,1947.44,17824.64,5604.21,10172.12,2761960.01,2679046.19,4177338.46,974300.86,7269393.22,11937906.37,33444761.76,36701261.65,59907333.76,142437212.11
b_1,967.47,1215.96,1872.01,1443.2,35346.19,27754.89,2195944.68,3554323.93,4772530.56,7656188.99,1191585.42,10837275.29,32602128.46,29478412.52,46140072.15,119853286.97
a_1,1203.42,1287.12,1582.98,2378.55,2211.81,229135.26,2887405.6,2656506.14,5172102.54,5078592.56,6867873.81,11609775.53,43249860.98,6946493.86,47282804.25,120767770.16
h_1,1938.01,2966.42,2613.04,2886.98,5742.08,15001.65,18572256.12,5973548.94,6664567.83,11191293.71,16671890.24,13041900.31,21117955.28,72013826.92,111619273.28,260591988.9
g_1,1462.54,2064.4,4523.91,3236.92,4426.19,17646.02,2854387.81,24461994.03,6414555.29,12870735.85,12851248.72,34159671.84,58963040.99,64227207.89,126944050.55,116415029.13
d_0,2271.95,2330.81,821.77,6356.33,2964.02,21729.92,5041959.42,4611493.47,21227429.29,11359561.64,18851059.41,20574812.96,70077519.77,73621962.83,131561347.86,266629620.93
c_0,2144.05,2623.08,3441.1,1242.27,3939.95,20499.66,4796340.48,4786971.46,8824609.67,36335312.75,28954188.54,24019168.25,80586256.75,86605287.4,149707395.15,354013786.9
b_0,2273.92,2567.74,3550.32,3235.29,786.48,14476.61,4374518.62,5613394.6,9553237.63,12049657.33,52797591.93,20964648.89,73339188.79,149787834.65,119617479.91,306632976.34
f_0,2117.21,935.86,3515.73,3218.42,5003.32,22106.33,3262157.5,5944133.74,7130284.62,12223047.2,18941961.75,58682720.46,84351832.75,70466422.37,302819262.41,280491740.78
h_0,1619.44,4103.72,2115.97,3058.9,4148.2,26491.69,1307835.35,6503094.76,6496842.48,10431011.53,17486285.28,22344463.44,34485043.72,82765943.13,107955456.81,301995841.35
a_0,2161.27,2440.54,3151.6,3587.52,4485.12,7323.58,4157812.83,5335317.12,8680867.08,13988702.58,18645640.47,21520185.68,79956993.79,288802875.06,112554926.43,309658112.76
e_0,855.97,2621.83,3124.26,3466.84,4860.68,23625.91,5613097.81,4115853.09,10124473.04,16329064.76,28334969.25,16351645.33,69569800.31,85704622.18,499265986.53,296259607.49
g_0,1652.27,2088.13,4516.48,2742.61,4440.06,25685.77,4049574.82,2598212.9,6519330.24,11911515.27,19767019.98,30253938.03,73482540.33,86058130.77,114607794.86,90676209.3
