,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,1.0,0.81,0.95,1.19,1.06,1.02,1.04,1.09,1.41,0.93,1.13,1.02,1.12,1.07,1.1,1.02
f_1,1.23,1.0,0.97,0.99,0.94,0.86,0.9,1.01,0.98,0.86,0.92,0.95,0.86,0.85,0.77,1.16
d_1,1.05,1.05,1.0,0.94,1.0,0.97,0.92,0.82,0.99,1.33,0.99,1.05,0.98,0.94,0.98,0.76
c_1,0.86,1.03,1.05,1.0,1.35,0.9,1.01,1.09,0.72,0.86,0.87,0.83,0.99,0.98,1.04,0.97
b_1,0.94,1.04,0.99,0.75,1.0,1.36,1.15,1.12,0.95,1.16,1.12,1.05,1.06,1.07,1.04,1.11
a_1,0.97,1.17,1.03,1.1,0.73,1.0,1.13,0.91,1.0,1.0,0.97,1.17,1.02,0.94,0.96,1.14
h_1,0.95,1.1,1.07,1.0,0.88,0.84,1.0,1.19,0.91,0.95,1.0,1.0,0.99,0.98,0.93,1.11
g_1,0.94,1.01,1.17,0.97,0.87,1.05,0.85,1.0,0.96,0.94,1.21,0.92,0.91,1.04,1.15,0.95
d_0,0.71,1.02,1.02,1.39,1.04,0.96,1.08,1.03,1.0,0.88,0.99,0.99,1.05,1.02,1.06,1.13
c_0,1.07,1.15,0.77,1.07,0.89,0.96,1.01,1.01,1.13,1.0,1.04,1.5,1.14,1.18,1.05,1.06
f_0,0.84,1.14,1.01,1.14,0.95,1.01,1.0,0.85,0.99,0.94,1.0,1.02,1.07,1.02,1.48,0.95
b_0,1.0,1.04,0.97,1.13,1.06,0.81,1.01,1.04,0.95,0.66,0.98,1.0,1.12,1.47,1.08,1.0
h_0,0.93,1.15,1.05,1.02,0.93,0.99,0.98,1.12,0.97,0.89,0.95,0.89,1.0,0.89,1.02,1.09
a_0,0.93,1.19,0.99,0.96,1.01,1.01,1.03,0.93,0.91,0.84,0.95,0.71,1.1,1.0,1.03,1.0
e_0,0.91,1.24,1.03,0.96,0.98,0.92,1.0,0.92,1.01,1.0,0.67,0.94,1.0,1.03,1.0,1.07
g_0,0.93,0.89,1.28,1.06,0.92,0.88,0.89,1.09,0.91,0.95,1.12,1.04,0.89,1.01,0.92,1.0
