,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,10500.96,258.4,174.92,279.67,439.79,2223.3,177267.95,320908.64,649637.56,682094.57,970851.19,,6137566.56,3747128.24,5842495.25,13814249.76
e_1,139.86,10786.22,200.96,187.42,536.82,1210.57,190625.06,197712.32,1124658.63,783604.55,821825.2,2138472.25,6512349.76,4361421.32,,16022696.88
d_1,104.3,136.58,15861.07,231.35,562.77,2212.74,138754.09,303463.05,,1438824.4,887649.24,1895181.98,6293539.53,4496624.09,4530985.43,20190372.56
c_1,186.64,172.02,132.18,21124.58,1246.19,1491.28,151689.73,321386.72,477244.47,,646303.04,1756228.76,6469222.69,5442527.65,4798602.54,12829735.33
b_1,140.19,134.6,150.1,272.71,49810.92,,258883.2,240244.2,936130.71,744935.81,,1191469.31,5120362.01,3769270.13,6836531.98,13056017.76
a_1,180.57,172.1,155.68,298.16,,294146.09,208669.2,342603.56,491835.53,644983.65,895292.23,1592916.83,6306240.82,,,
h_1,702.65,452.5,748.31,747.75,2025.12,7320.45,7544194.08,2066614.01,3377377.07,2755839.24,2550226.34,5444879.35,,16404891.57,18513881.06,72923299.19
g_1,496.89,407.99,1274.45,965.52,1492.16,6947.8,556538.91,18943961.73,1894776.21,2728378.29,3960050.92,8182195.75,24720754.21,12819122.92,26430335.66,
d_0,832.96,588.94,,2455.7,2808.54,10870.39,829285.46,1677480.58,21981883.52,3158016.05,3140736.76,7620060.16,34295410.1,15428111.77,41974218.88,71253299.97
c_0,620.3,694.54,964.23,,1426.04,7884.94,748571.2,2232156.73,3276724.83,24328795.15,8408498.21,7738200.63,42566482.3,20143680.81,20523139.46,93462419.64
b_0,793.72,733.19,1077.76,997.18,,7213.88,691448.23,1364213.28,3026680.16,3035217.19,32903902.3,10456069.46,37786382.24,43710578.52,29997941.48,57288352.88
f_0,,545.16,1114.94,1346.21,1861.49,11624.66,747234.46,1226847.05,4780507.48,2853104.16,6233886.61,66548525.42,21393803.44,31622381.46,56246933.87,85192933.66
h_0,1276.22,1012.17,1837.96,2040.63,2750.59,13789.22,,3444356.68,6004225.9,5631126.63,6711121.95,8597177.92,,34536613.83,43848665.66,144218326.95
a_0,866.01,827.54,1081.3,1200.54,1982.32,,1077742.01,1586440.14,2602817.14,2986623.81,4836636.16,7867805.96,27664401.0,227567362.85,37620571.11,71845614.97
e_0,511.84,,723.96,964.55,2275.22,,636976.81,1899394.58,4008098.03,4893186.55,4194303.65,7901539.96,49392026.42,22854308.04,346585715.27,92356684.99
g_0,837.4,1083.69,2307.11,1683.28,3452.69,,996830.45,,4561769.23,4926531.2,4492891.25,20983769.28,44971959.19,45519879.31,48925571.56,
