,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,104.7,105.54,84.24,102.58,138.68,473.48,10290.98,19073.89,24473.26,32288.02,45101.9,53381.01,105110.01,119135.68,125986.2,293486.63
e_1,67.14,107.79,80.95,127.28,158.67,473.09,11068.46,19712.95,32214.14,31348.84,49418.45,68173.22,125335.78,139999.49,168789.03,303951.9
d_1,72.47,65.35,134.94,70.08,128.74,500.27,9325.32,17180.12,18283.56,50837.71,50185.29,60622.81,117520.49,121197.6,180177.98,276517.32
c_1,57.31,54.65,91.25,137.21,232.81,483.5,10158.38,17720.08,17466.59,24962.86,30230.27,53739.15,105869.72,109642.9,158767.22,277386.9
b_1,60.59,49.12,82.17,61.67,200.14,660.31,8530.74,16121.15,14640.15,30136.23,29367.0,46343.73,109073.1,103111.38,146868.33,248365.38
a_1,41.17,39.47,52.04,54.42,73.63,543.09,5880.08,11357.67,12254.82,19586.58,26020.16,28810.01,69353.21,64173.93,84314.24,169014.89
h_1,21.53,18.61,24.2,22.23,35.23,108.81,3420.52,5353.08,5413.75,7087.37,10775.87,13858.51,27499.05,30441.35,45796.2,90484.44
g_1,12.94,12.04,25.85,18.89,32.0,103.19,1872.94,5478.75,3877.88,7187.81,9116.48,17083.86,24015.5,26107.83,46497.55,54030.33
d_0,13.0,12.99,15.13,29.09,36.13,96.23,2150.45,4250.44,5314.52,5513.71,8019.51,12156.25,24688.29,24740.5,39920.7,56534.07
c_0,13.15,12.63,15.28,15.53,22.1,86.72,2004.88,3531.49,4093.44,7785.35,12708.68,10384.5,24310.8,28175.99,36530.35,54455.48
b_0,11.03,10.86,15.06,16.65,23.23,69.76,1928.6,3212.01,3727.81,4862.19,9707.24,10231.96,22058.6,33136.26,31982.61,51057.35
f_0,8.92,8.71,14.91,12.86,22.86,85.73,1721.21,2562.29,3270.84,5685.89,6654.76,12192.86,20293.42,20511.86,49993.85,44144.36
h_0,9.66,8.44,12.64,12.83,17.41,60.12,1273.7,2921.77,2662.21,3744.71,5166.54,7618.03,12944.11,16582.75,24137.17,44714.14
a_0,7.9,7.56,12.34,10.52,17.98,54.12,1310.21,2493.93,2510.18,3794.86,4719.95,7581.49,14386.84,20203.49,23038.9,33407.9
e_0,8.2,6.23,10.21,10.21,14.81,57.35,1142.01,1761.46,2179.23,2958.39,4661.96,5405.67,13235.22,13782.99,26137.14,30881.86
g_0,6.15,6.36,11.15,8.26,12.23,43.15,935.67,1970.44,1860.47,3407.82,4006.93,7515.36,10170.01,10827.17,19590.53,22887.91
