,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,102.77,65.51,105.38,145.96,165.65,444.44,9600.52,20056.28,32285.48,34166.55,41748.74,42711.74,112883.33,148821.87,150588.62,270735.89
f_1,97.82,104.69,110.27,114.9,141.55,422.7,8757.39,18827.08,22453.75,29888.48,33057.73,41864.92,103393.85,138573.72,116552.6,233192.92
d_1,59.24,67.78,153.84,85.92,132.54,416.07,8308.75,15115.04,15754.96,45031.37,32542.33,41668.86,98614.8,133118.53,147911.07,197420.48
c_1,51.67,61.31,103.13,159.72,187.62,403.23,8352.26,15389.26,15660.09,24024.2,29494.41,26561.93,94767.08,116498.08,122522.29,210535.18
b_1,51.18,56.28,81.19,86.1,197.91,566.39,7068.58,15018.05,16033.15,27416.06,30878.48,31784.69,92458.29,97815.56,123624.36,190017.1
a_1,36.94,41.16,61.55,65.0,73.27,490.75,5281.68,10585.24,13616.32,18706.41,22494.06,26997.27,72911.51,89468.79,80730.53,142694.94
h_1,17.26,20.9,31.08,26.39,37.89,112.39,3034.86,5940.96,4918.75,8513.83,9863.63,10505.82,24968.45,37385.96,43105.23,72561.65
g_1,12.59,13.56,30.1,25.8,28.6,86.52,1598.82,5375.1,3711.43,7194.12,10171.36,8315.92,21059.22,30743.18,37238.54,48575.25
d_0,12.05,13.7,20.73,36.6,32.59,81.8,1776.51,3978.4,5270.6,5235.64,7509.24,8192.28,21103.32,28337.56,32859.94,56064.14
c_0,12.35,13.67,17.32,19.1,21.68,90.31,1730.08,3438.89,4081.13,7217.43,6988.3,12263.91,19773.11,32788.1,33949.83,49909.73
f_0,10.03,11.26,20.26,21.0,24.39,73.37,1561.28,3276.92,3621.18,5601.21,8177.13,7774.49,19125.3,24204.27,46179.19,38926.72
b_0,11.54,12.34,18.23,21.74,20.96,62.8,1497.31,3219.58,3458.69,4530.52,7009.34,8594.66,18533.69,39950.86,27960.29,48332.55
h_0,8.54,10.8,14.33,15.0,18.58,51.33,1096.92,2800.14,2370.46,4054.73,4861.38,5002.47,12565.21,15973.99,20559.01,37665.89
a_0,7.63,8.57,12.51,12.3,18.23,36.88,1089.54,1997.03,2250.29,3395.54,4748.47,3979.17,14169.75,21807.06,18139.25,32629.98
e_0,6.62,8.11,12.65,13.52,16.65,51.08,973.82,2094.72,1990.72,3505.94,3570.34,4414.56,11927.22,15407.75,23371.11,28445.78
g_0,6.09,6.37,14.03,11.24,14.08,44.87,922.8,1793.27,1809.91,3272.99,4785.83,3726.43,10396.88,12391.56,17566.04,22202.82
