,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.0,0.77,0.82,1.11,1.02,0.94,0.78,0.72,1.01,0.64,0.62,0.68,0.64,0.55,0.58,0.52
f_1,1.31,1.0,0.86,0.98,0.96,0.67,0.57,0.61,0.67,0.56,0.65,0.56,0.49,0.54,0.43,0.68
d_1,1.22,1.17,1.0,0.8,0.8,0.78,0.76,0.52,0.67,0.92,0.68,0.6,0.69,0.59,0.62,0.46
c_1,0.89,1.03,1.24,1.0,1.23,0.74,0.73,0.65,0.44,0.47,0.59,0.69,0.58,0.61,0.63,0.55
b_1,0.98,1.03,1.24,0.82,1.0,1.36,0.73,0.88,0.64,0.67,0.56,0.65,0.59,0.55,0.61,0.58
a_1,1.07,1.48,1.28,1.35,0.74,1.0,0.88,0.85,0.73,0.86,0.83,0.82,0.88,0.59,0.59,0.73
h_1,1.25,1.81,1.34,1.39,1.42,1.18,1.0,1.15,0.77,0.8,0.86,0.86,0.82,0.87,0.75,0.92
g_1,1.41,1.63,1.85,1.52,1.1,1.11,0.89,1.0,0.81,0.9,0.89,1.1,0.72,0.77,0.96,0.81
d_0,1.03,1.53,1.44,2.1,1.55,1.32,1.28,1.2,1.0,0.86,0.93,0.97,0.84,1.07,0.85,0.85
c_0,1.56,1.75,1.06,2.15,1.43,1.15,1.25,1.04,1.13,1.0,1.38,0.97,0.95,1.01,0.97,0.94
b_0,1.7,1.59,1.37,1.67,1.58,1.22,1.16,1.15,1.08,0.69,1.0,0.83,0.96,1.46,0.8,0.94
f_0,1.47,1.84,1.68,1.47,1.57,1.18,1.19,0.87,0.99,1.07,1.2,1.0,1.06,1.0,1.3,0.76
h_0,1.61,1.95,1.54,1.75,1.67,1.16,1.25,1.36,1.14,1.02,0.98,0.92,1.0,0.82,0.79,1.2
a_0,1.85,1.87,1.68,1.64,1.67,1.69,1.14,1.35,1.02,1.04,0.7,0.99,1.23,1.0,0.98,0.93
e_0,1.76,2.53,1.6,1.57,1.72,1.64,1.29,1.08,1.14,1.11,1.24,0.74,1.17,0.9,1.0,0.91
g_0,1.88,1.55,2.24,1.82,1.71,1.38,1.1,1.22,1.14,1.05,1.08,1.29,0.83,1.06,1.07,1.0
