,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,2.29,0.6,0.31,0.6,0.48,0.33,1.07,0.83,1.96,0.99,0.91,0.99,1.31,0.78,0.33,0.99
f_1,0.95,2.32,0.47,0.46,0.31,0.33,0.75,0.64,0.8,1.04,0.28,0.92,1.18,0.72,0.63,0.82
d_1,0.48,0.54,2.42,0.42,0.47,0.39,0.88,0.88,0.35,1.92,0.93,1.11,1.38,0.84,0.79,1.05
c_1,0.42,0.46,0.51,2.45,0.83,0.3,0.9,0.64,1.03,0.27,0.97,0.77,1.2,0.78,0.77,1.21
b_1,0.46,0.43,0.54,0.38,2.47,0.73,0.72,0.87,0.94,0.94,1.26,0.36,1.24,0.62,0.82,1.14
a_1,0.47,0.51,0.57,0.43,0.42,2.97,0.97,0.9,0.9,1.04,0.96,0.95,1.31,0.24,1.08,1.08
h_1,0.53,0.85,0.63,0.58,0.55,0.45,2.97,1.26,1.23,0.96,0.9,1.1,0.69,0.8,1.1,1.79
g_1,0.51,0.49,0.87,0.66,0.62,0.36,1.17,3.18,0.86,1.13,1.75,1.0,1.18,0.95,0.87,0.61
d_0,0.59,0.67,0.31,1.16,0.49,0.46,1.08,1.05,2.58,0.99,1.06,1.17,1.5,0.88,0.89,1.29
c_0,0.73,0.69,0.64,0.35,0.41,0.51,1.21,0.93,1.13,2.45,1.11,2.38,1.42,1.22,0.8,1.27
f_0,0.42,0.37,0.66,0.68,0.77,0.5,1.26,1.12,1.25,0.89,2.83,0.93,1.71,1.0,2.14,1.8
b_0,0.58,0.68,0.65,0.72,0.38,0.31,0.98,1.06,1.36,1.41,1.3,2.92,1.66,2.21,1.02,1.39
h_0,0.58,0.81,0.67,0.53,0.53,0.45,0.52,1.57,1.38,1.12,1.2,1.24,0.74,1.17,0.97,1.68
a_0,0.65,0.59,0.6,0.63,0.67,0.13,1.13,1.25,1.07,1.3,1.38,0.99,1.56,3.23,1.01,1.87
e_0,0.29,0.73,0.83,0.56,0.55,0.48,1.4,1.07,1.12,1.47,1.04,1.16,1.95,1.02,2.98,1.29
g_0,0.47,0.56,1.11,0.56,0.56,0.52,0.99,0.68,0.9,1.12,2.01,1.06,1.54,0.72,1.49,0.88
