,f_1,e_1,d_1,c_1,b_1,a_1,h_1,c_0,g_1,d_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,13354.97,5487.21,2785.58,4739.09,5396.92,19603.75,2509094.78,7521826.68,7358357.8,11373075.53,17613550.44,11038005.4,59978353.92,62381635.6,92414641.23,163233530.41
e_1,3445.76,14078.88,2800.85,7153.83,4704.56,20202.85,2932787.27,8908739.82,6467226.32,18868972.55,18057849.91,31780174.4,70996583.26,69725519.53,60760384.84,181415060.24
d_1,2859.31,2795.08,15702.74,3500.16,5855.58,22649.45,2622920.98,19462403.56,8127103.14,5841999.54,24013239.99,35586065.94,84525328.78,92246115.84,136440181.02,178565123.79
c_1,2504.38,2544.34,2866.77,28693.92,11706.47,15005.79,2394998.24,2843842.94,7168863.72,8522993.45,14739872.02,27244669.64,71425212.53,85456009.82,108503992.85,194102724.27
b_1,2961.41,2486.73,3939.39,3876.94,31488.21,43643.13,2747365.1,8624491.33,7565999.27,10146410.29,6754953.33,28471184.83,69506940.08,56051436.91,96424103.43,182069517.32
a_1,3034.76,2888.75,3417.11,6093.93,4669.91,167019.78,3308366.37,8707011.45,6058290.14,13317743.69,16344606.02,35180158.52,73729577.57,43787843.28,93422923.47,176030514.57
h_1,5136.84,3440.38,4002.82,6351.39,5363.36,28602.15,8729800.87,10186306.23,11794149.4,10741758.1,22987224.32,31403300.07,44952512.8,121682154.44,119524793.73,272373246.73
c_0,4051.15,3553.32,4413.64,4197.61,5363.06,26357.37,3442434.81,23969533.34,12408179.61,13603414.49,47123820.37,45328937.33,102230002.72,125440643.63,143487919.12,202805536.58
g_1,2639.43,3330.51,6768.12,6313.8,6906.47,22665.47,2820237.98,13382143.07,31992066.53,9098880.08,20750372.26,56914619.3,80813067.72,87004514.21,114637392.75,99639073.35
d_0,3523.32,4131.35,2361.21,12915.91,5923.02,21734.01,3846169.3,8817211.67,8667034.98,26533759.31,23498138.45,30657097.9,90737479.54,98878798.5,132773687.22,171138499.73
b_0,4220.23,3438.71,4307.86,7521.74,3155.56,18808.02,3695147.16,12812572.1,10070105.72,12626168.19,55022650.89,40398739.55,96949144.09,237686123.95,159036154.6,172971424.29
f_0,2084.42,2728.18,4407.15,7654.28,7182.07,21939.46,3639869.64,14115903.21,10327168.77,13593872.04,26991695.17,92823029.26,106067151.38,150848104.51,356239912.57,227007888.82
h_0,5219.66,3558.36,4571.81,6833.59,6198.66,17992.89,2047926.66,11397872.49,13025626.42,13438345.97,19701452.35,36309299.23,50254604.05,88838797.42,161841025.05,266552597.97
a_0,3813.36,3596.85,4472.28,8456.08,6595.04,8909.87,3500985.08,11278709.11,11592279.09,14579570.14,25759082.81,43478542.07,99565387.04,266680503.34,170212112.56,202260187.94
e_0,3443.83,1625.81,4086.41,8730.02,7505.9,27198.56,3660988.17,13829815.17,12999122.19,13851045.07,26511257.29,42700261.44,95751275.58,107007648.51,439719011.47,282635862.04
g_0,2732.96,3410.74,6361.84,7316.38,5901.02,24651.04,3437116.48,11246889.59,7843308.52,14335495.96,27781490.14,65461971.05,78739135.14,91469698.45,159165966.79,111369542.77
