,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.1,1.73,3.12,3.54,3.13,2.65,0.86,1.08,0.7,0.61,0.59,0.83,0.48,0.7,0.95,0.54
f_1,2.7,1.1,2.75,3.11,2.72,2.54,0.63,0.98,0.64,0.56,0.62,0.9,0.34,0.51,0.71,0.56
d_1,3.9,3.22,1.1,3.24,2.93,2.74,0.77,0.56,1.3,0.67,0.69,0.63,0.42,0.69,0.58,0.28
c_1,2.77,3.65,4.57,1.11,3.61,3.59,1.07,0.94,0.4,0.9,0.64,0.66,0.5,0.65,0.63,0.49
b_1,4.14,4.65,4.22,2.06,1.12,5.19,1.18,1.14,0.83,1.23,1.31,0.78,0.58,0.85,0.71,0.58
a_1,7.63,6.51,5.59,6.68,3.19,1.13,2.02,2.01,1.77,1.59,1.64,1.48,1.01,2.41,1.3,0.91
h_1,11.2,12.21,12.24,13.06,12.46,10.5,1.66,3.83,2.49,2.61,2.53,3.3,2.4,2.29,2.63,1.76
g_1,14.21,13.58,11.22,13.87,14.31,11.32,3.07,1.66,3.08,2.84,2.67,2.97,1.56,2.77,2.76,2.15
d_0,8.26,13.99,21.93,14.44,14.31,12.99,4.52,4.37,1.94,2.96,2.9,2.81,2.2,2.99,2.82,2.53
c_0,14.54,15.41,8.0,23.92,14.31,11.69,4.17,3.83,5.9,1.94,3.11,3.51,2.08,3.04,2.78,2.11
b_0,14.95,16.68,12.46,28.49,19.79,14.15,4.81,3.89,4.64,1.84,1.99,3.24,2.71,3.3,3.1,3.24
f_0,19.11,28.09,15.21,16.67,16.51,16.09,4.84,3.21,3.55,3.15,3.44,1.89,2.43,4.19,2.98,1.5
h_0,20.49,21.61,19.75,19.84,20.08,17.03,8.4,6.02,4.8,4.15,3.98,3.75,3.83,3.88,3.69,2.98
a_0,19.62,25.72,21.65,25.27,26.33,28.75,7.72,6.51,4.73,3.56,2.34,4.68,3.12,2.06,5.19,3.37
e_0,34.02,39.27,19.63,22.71,26.58,19.27,8.13,5.97,5.27,4.59,5.01,2.44,3.51,5.37,2.19,3.01
g_0,27.88,29.69,27.23,28.23,29.69,28.75,6.16,7.87,6.33,5.75,5.38,5.42,2.89,6.16,4.8,4.81
