,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,106.15,79.46,79.49,125.88,149.39,440.63,18035.99,20523.2,37852.04,30449.54,43812.86,48940.83,114650.0,128227.91,159906.48,319173.39
f_1,96.03,117.93,83.31,92.75,126.81,395.39,14336.62,17592.54,27881.07,33672.67,40954.97,37788.8,100507.1,124653.73,119870.86,298789.21
d_1,65.62,83.26,132.27,79.75,132.87,411.11,16416.02,17637.31,19006.84,46614.75,43075.97,39930.9,115192.08,114550.35,170288.22,255002.96
c_1,52.27,74.54,91.81,136.43,210.75,434.67,15513.41,16454.6,18834.98,24891.83,28237.29,39744.55,87830.72,109563.13,145131.36,263931.17
b_1,57.5,65.74,76.15,65.56,191.07,607.47,12693.96,14679.27,19215.23,26814.67,29888.51,37568.27,87296.34,84709.87,140226.31,230186.42
a_1,39.5,46.92,55.96,55.38,70.06,483.96,10241.86,11056.03,14178.14,18087.28,25802.65,29234.81,64651.32,63684.05,102379.84,162054.42
h_1,14.57,20.71,20.36,19.48,31.98,95.18,4756.19,5354.34,4932.07,7277.86,9186.77,9251.95,20724.78,24898.46,35902.32,66807.82
g_1,13.12,16.02,23.26,19.72,28.66,84.39,2668.25,5416.16,4148.55,6565.02,8156.01,12758.39,21322.0,25203.6,43892.18,63011.88
d_0,12.4,14.26,16.11,28.55,29.71,80.43,3416.46,3762.41,5630.98,4532.41,8576.55,9561.46,20532.79,25874.01,33683.36,59199.33
c_0,13.97,13.83,15.04,16.27,22.06,74.0,3044.04,3547.12,4923.63,7217.43,10980.56,8697.1,21180.97,26894.44,33956.43,56357.52
b_0,11.76,14.23,15.88,18.31,19.85,52.46,2817.73,3211.36,3959.52,5201.63,8650.9,8335.76,19276.49,32456.31,30453.71,55039.73
f_0,10.38,12.14,16.56,16.71,22.89,65.81,2752.93,3032.11,3976.02,4940.35,6145.48,9109.91,19091.06,21581.56,46813.57,47910.89
h_0,9.05,12.34,11.16,12.2,17.38,52.1,1934.2,2824.05,2898.54,3999.09,5211.45,5823.67,12479.54,17103.08,21482.73,43454.33
a_0,8.73,9.3,10.66,11.89,17.34,46.8,1995.96,2352.89,2870.32,3538.49,4380.09,5043.85,11762.85,19554.0,20481.71,32705.18
e_0,6.38,9.71,9.94,11.32,14.83,47.89,1949.11,1984.65,2429.55,3456.37,4859.69,4080.96,11372.51,14368.13,25431.8,30063.31
g_0,6.2,6.77,10.95,8.82,13.34,43.72,1514.57,1593.8,2132.12,3176.0,3955.94,5236.67,10409.52,11181.53,18589.68,21991.05
