,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.32,0.97,0.85,0.88,0.86,0.56,0.64,0.66,0.61,0.55,0.68,0.5,0.5,0.52,0.59
e_1,0.76,1.0,0.91,1.07,0.96,0.78,0.77,0.61,0.9,0.66,0.65,0.82,0.64,0.57,0.62,0.61
d_1,1.04,1.1,1.0,0.94,1.0,0.77,0.74,0.52,0.59,0.91,0.67,0.61,0.66,0.68,0.61,0.46
c_1,1.18,0.93,1.07,1.0,1.25,0.73,0.87,0.73,0.46,0.37,0.65,0.62,0.65,0.6,0.6,0.55
b_1,1.14,1.04,1.0,0.8,1.0,1.43,0.71,0.97,0.62,0.69,0.8,0.62,0.69,0.49,0.64,0.56
a_1,1.17,1.28,1.3,1.38,0.7,1.0,0.92,0.63,0.84,0.89,0.73,0.63,0.75,0.67,0.76,0.78
h_1,1.79,1.27,1.32,1.14,1.43,1.04,1.0,1.14,0.83,0.85,0.84,0.7,0.7,0.77,0.73,1.08
g_1,1.63,1.59,1.89,1.38,1.05,1.51,0.89,1.0,0.87,0.89,0.84,1.07,0.68,0.72,0.83,0.61
d_0,1.58,1.06,1.69,2.26,1.73,1.11,1.24,1.13,1.0,0.82,1.09,0.83,0.91,0.9,0.71,0.95
c_0,1.68,1.46,1.12,2.5,1.43,1.18,1.25,1.13,1.26,1.0,1.38,1.03,1.0,1.02,0.88,0.88
b_0,1.79,1.51,1.48,1.62,1.22,1.32,1.21,1.26,0.91,0.75,1.0,1.01,0.89,1.26,0.71,0.92
f_0,1.52,1.24,1.55,1.67,1.6,1.7,1.39,0.94,1.2,1.06,1.03,1.0,1.05,1.11,1.24,0.73
h_0,2.07,1.43,1.64,1.62,1.47,1.27,1.38,1.45,1.1,0.95,1.08,0.98,1.0,0.97,0.92,0.97
a_0,2.0,1.75,1.51,1.74,2.09,,1.2,1.41,1.04,0.93,0.78,0.95,1.04,1.0,0.84,0.91
e_0,2.07,1.52,1.66,1.69,1.46,1.31,1.35,1.27,1.32,1.16,1.22,0.81,1.11,1.17,1.0,1.16
g_0,1.76,1.52,2.24,1.87,1.78,1.19,0.92,1.57,1.09,1.11,1.04,1.32,1.01,1.04,0.89,1.0
