,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,103.21,82.17,65.35,77.28,96.44,314.01,7947.43,14141.29,17310.11,24517.66,35009.76,29676.92,79512.92,88685.63,77717.8,245015.85
e_1,50.44,106.11,61.32,91.01,110.33,360.72,7465.34,13828.39,24477.4,23092.73,38749.61,54056.53,93061.29,111554.86,114172.92,199617.07
d_1,51.12,46.21,133.05,53.13,98.56,366.83,7586.77,12075.32,11750.85,39204.27,35194.34,44073.27,84011.03,84696.78,135135.13,183249.04
c_1,39.79,42.95,59.63,135.53,184.64,333.44,7319.79,11532.17,13886.43,13836.92,19927.75,42240.76,75625.84,61995.51,110301.62,200962.51
b_1,45.59,35.22,60.8,43.07,198.08,518.45,6121.13,12553.36,11212.32,22674.66,17534.39,34624.26,75841.03,80374.64,115919.84,180945.88
a_1,31.65,28.09,41.73,41.32,45.08,538.56,4465.63,8167.08,8537.2,14189.99,19746.85,18792.32,49996.41,41132.91,57017.19,106284.18
h_1,17.22,15.27,17.78,17.57,28.53,78.12,3174.65,4400.13,4346.06,5291.7,8492.51,10426.31,21386.26,24233.31,33347.44,77437.27
g_1,10.75,10.3,20.86,15.77,22.38,72.71,1434.58,5167.23,2932.56,5336.55,7178.88,14245.53,19229.41,17979.43,34464.45,34453.89
d_0,11.77,10.38,9.05,23.82,26.8,71.58,1681.7,3436.18,4854.58,4161.16,6543.56,10121.29,18867.8,18373.59,30031.99,49707.04
c_0,11.19,8.88,11.85,11.14,15.57,63.65,1498.98,3026.62,3336.23,7102.74,11056.01,8376.18,19360.25,20565.78,30353.83,43859.35
b_0,8.75,8.71,11.75,13.83,16.54,44.52,1379.68,2455.45,3118.48,3959.61,8791.29,8816.07,17466.78,28948.14,23761.83,40700.88
f_0,6.49,6.59,11.36,10.18,17.75,68.55,1308.73,1834.86,2569.71,4624.21,5617.02,11114.48,15262.78,16042.12,43865.42,35634.3
h_0,7.92,6.35,10.54,9.9,13.37,48.9,852.65,2351.9,2152.13,3034.5,4414.69,5939.86,8698.72,12116.32,18690.54,37335.35
a_0,6.44,5.44,10.65,9.11,12.9,31.91,1024.43,2093.85,1936.57,3013.24,3578.58,6081.35,12174.99,18203.65,17035.95,25870.94
e_0,6.98,4.13,8.71,8.75,12.42,41.15,992.16,1358.06,1821.4,2457.39,3954.13,4033.94,10278.36,10934.87,23917.26,24564.86
g_0,4.59,5.24,9.66,6.45,8.79,32.55,711.47,1598.52,1342.09,2669.35,3239.3,6378.51,7747.22,9733.87,14602.63,14419.61
