,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.92,0.47,0.33,0.48,0.34,0.17,0.36,0.29,0.61,0.34,0.35,0.28,0.37,0.28,0.16,0.29
f_1,0.66,0.92,0.38,0.37,0.3,0.2,0.34,0.28,0.38,0.35,0.31,0.2,0.36,0.23,0.15,0.27
d_1,0.41,0.45,0.92,0.3,0.3,0.24,0.33,0.39,0.26,0.65,0.42,0.32,0.39,0.24,0.28,0.29
c_1,0.37,0.43,0.38,0.91,0.61,0.22,0.31,0.3,0.34,0.21,0.2,0.31,0.39,0.22,0.22,0.26
b_1,0.4,0.46,0.42,0.34,0.91,0.44,0.32,0.26,0.35,0.36,0.25,0.29,0.38,0.2,0.21,0.27
a_1,0.45,0.48,0.42,0.35,0.27,0.89,0.36,0.32,0.36,0.38,0.36,0.31,0.41,0.18,0.27,0.26
h_1,0.44,0.6,0.48,0.37,0.35,0.2,0.64,0.38,0.32,0.37,0.35,0.3,0.3,0.22,0.21,0.39
g_1,0.39,0.43,0.6,0.4,0.34,0.21,0.35,0.64,0.36,0.42,0.41,0.45,0.37,0.26,0.29,0.31
d_0,0.45,0.45,0.32,0.67,0.42,0.19,0.38,0.34,0.56,0.21,0.26,0.33,0.4,0.26,0.24,0.3
c_0,0.49,0.5,0.46,0.37,0.27,0.2,0.36,0.38,0.4,0.57,0.63,0.35,0.43,0.36,0.26,0.33
b_0,0.46,0.51,0.45,0.43,0.3,0.17,0.4,0.39,0.42,0.38,0.54,0.32,0.43,0.49,0.23,0.33
f_0,0.38,0.37,0.48,0.47,0.42,0.22,0.33,0.36,0.41,0.38,0.37,0.57,0.52,0.26,0.53,0.35
h_0,0.42,0.57,0.47,0.43,0.35,0.2,0.29,0.43,0.37,0.4,0.32,0.33,0.34,0.28,0.23,0.43
a_0,0.45,0.55,0.43,0.44,0.33,0.14,0.42,0.36,0.38,0.37,0.36,0.3,0.43,0.51,0.22,0.29
e_0,0.34,0.39,0.48,0.47,0.4,0.24,0.36,0.36,0.42,0.43,0.38,0.38,0.47,0.24,0.5,0.35
g_0,0.4,0.38,0.65,0.4,0.36,0.2,0.34,0.31,0.31,0.41,0.32,0.49,0.41,0.24,0.35,0.27
