,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.95,0.54,0.46,0.71,0.48,0.35,0.36,0.35,0.54,0.29,0.33,0.33,0.34,0.25,0.21,0.27
f_1,0.86,0.95,0.48,0.51,0.44,0.33,0.31,0.31,0.4,0.34,0.31,0.24,0.29,0.26,0.16,0.26
d_1,0.59,0.66,0.95,0.46,0.48,0.36,0.35,0.32,0.28,0.51,0.35,0.28,0.36,0.25,0.25,0.24
c_1,0.46,0.57,0.63,0.95,0.83,0.36,0.36,0.31,0.29,0.24,0.22,0.3,0.29,0.25,0.21,0.25
b_1,0.61,0.6,0.62,0.48,0.94,0.68,0.33,0.33,0.35,0.35,0.29,0.35,0.32,0.2,0.24,0.27
a_1,0.68,0.68,0.69,0.69,0.47,0.94,0.47,0.39,0.42,0.35,0.4,0.42,0.4,0.24,0.29,0.29
h_1,0.81,1.1,0.89,0.83,0.79,0.56,0.77,0.66,0.51,0.5,0.49,0.46,0.41,0.35,0.34,0.43
g_1,0.8,0.85,1.14,0.87,0.72,0.56,0.43,0.78,0.47,0.51,0.44,0.72,0.46,0.38,0.47,0.39
d_0,0.79,0.83,0.72,1.45,0.74,0.54,0.57,0.54,0.7,0.38,0.57,0.54,0.51,0.41,0.38,0.43
c_0,1.11,0.95,0.81,0.87,0.65,0.57,0.6,0.54,0.65,0.7,0.82,0.53,0.58,0.49,0.45,0.47
b_0,0.96,1.02,0.97,1.08,0.59,0.43,0.59,0.61,0.55,0.5,0.71,0.58,0.57,0.72,0.4,0.5
f_0,0.92,0.9,1.05,1.01,0.81,0.54,0.6,0.51,0.59,0.52,0.51,0.7,0.6,0.46,0.72,0.45
h_0,1.01,1.3,0.9,0.97,0.8,0.61,0.56,0.71,0.55,0.55,0.55,0.54,0.5,0.5,0.41,0.55
a_0,1.13,1.05,1.03,1.06,0.94,0.54,0.68,0.61,0.65,0.55,0.49,0.58,0.56,0.66,0.44,0.48
e_0,0.88,1.27,1.06,1.2,0.87,0.71,0.75,0.58,0.65,0.62,0.71,0.48,0.6,0.53,0.66,0.47
g_0,1.04,0.94,1.37,1.05,0.86,0.78,0.67,0.55,0.61,0.61,0.63,0.76,0.62,0.49,0.51,0.37
