,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,5.83,1.54,0.91,1.59,1.14,1.33,4.7,4.62,12.06,5.36,7.44,7.12,10.43,5.98,3.49,9.81
f_1,2.44,6.09,1.16,1.06,1.2,1.06,4.59,3.98,6.54,6.86,5.81,1.84,8.09,6.79,4.08,7.54
d_1,1.11,1.54,6.41,1.06,1.42,1.24,4.66,4.59,2.49,11.43,7.4,6.08,10.18,6.65,7.81,9.37
c_1,0.99,1.19,1.55,6.42,2.46,1.04,5.07,4.46,5.47,1.64,4.36,6.48,7.99,6.39,6.05,9.23
b_1,1.17,1.17,1.47,1.15,7.36,2.82,4.39,4.8,5.54,6.29,2.33,6.68,7.93,4.92,5.17,8.27
a_1,1.32,1.37,1.31,1.74,0.99,10.57,5.25,4.49,5.74,4.67,4.87,6.98,9.55,2.2,5.97,8.49
h_1,1.48,2.11,1.58,1.7,1.77,1.2,17.49,7.37,6.45,7.01,7.96,6.31,5.61,7.35,8.61,13.32
g_1,1.18,1.23,2.6,1.59,1.41,1.36,4.61,18.79,5.71,8.49,6.38,14.07,10.64,7.47,9.52,8.76
d_0,1.67,1.59,0.79,3.44,1.11,1.29,6.01,5.55,14.32,5.8,8.94,7.76,11.2,7.86,8.72,12.71
c_0,1.72,1.63,1.87,1.18,1.23,1.34,6.58,5.74,8.29,16.6,13.78,8.57,13.53,8.98,10.62,15.39
b_0,1.58,1.7,1.96,1.77,0.5,1.01,6.42,6.2,8.24,7.91,18.65,9.56,12.94,17.2,9.36,15.29
f_0,1.57,0.93,1.97,1.65,1.59,1.37,5.54,6.26,6.78,7.06,8.63,17.69,12.33,8.46,20.84,14.23
h_0,1.45,2.48,1.45,1.57,1.39,1.52,3.99,8.23,6.37,7.4,8.11,8.35,7.85,9.5,9.01,16.11
a_0,1.75,1.61,1.75,1.87,1.72,0.83,6.62,6.27,7.68,6.88,7.8,8.57,11.84,23.3,8.27,13.27
e_0,0.7,1.69,1.78,2.15,1.45,1.76,7.25,5.33,8.92,8.74,11.02,8.17,11.3,8.78,25.84,12.61
g_0,1.48,1.42,2.65,1.48,1.33,1.83,6.0,4.17,6.75,7.7,8.91,12.72,13.2,8.34,7.99,4.48
