,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,0.01,0.07,0.1,0.13,0.12,0.21,0.21,0.24,0.27,0.22,0.35,0.26,0.24,0.38,,0.3
f_1,0.09,0.01,0.1,0.1,0.12,0.14,0.17,0.24,0.21,0.24,,0.28,0.22,0.36,0.31,0.38
d_1,0.08,0.06,0.01,0.07,0.12,0.12,0.13,0.12,,0.19,0.19,0.19,0.23,0.19,0.32,0.15
c_1,0.05,0.05,0.06,0.01,0.08,0.07,0.08,0.17,0.07,,0.12,0.14,0.13,0.23,0.3,0.18
b_1,0.03,0.04,0.03,0.03,,0.08,0.08,0.13,0.08,0.1,0.16,,0.13,0.16,0.15,0.16
a_1,0.01,0.01,0.01,0.01,0.01,,0.02,,0.03,0.03,,0.03,,,,0.05
h_1,,,,,,,,,,,,,,,,
g_1,,,,,,,,,,,,,,,,
d_0,,,,,,,,,,,,,,,,
c_0,,,,,,,,,,,,,,,,
f_0,,,,,,,,,,,,,,,,
b_0,,,,,,,,,,,,,,,,
h_0,,,,,,,,,,,,,,,,
a_0,,,,,,,,,,,,,,,,
e_0,,,,,,,,,,,,,,,,
g_0,,,,,,,,,,,,,,,,
