,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.01,0.11,0.13,0.1,0.13,0.2,0.16,0.3,0.28,0.29,0.24,,0.22,0.28,0.42,0.48
e_1,0.06,0.01,0.1,0.09,0.11,0.15,0.22,0.24,0.22,0.22,0.25,0.41,0.25,0.35,,0.34
d_1,0.05,0.07,0.01,0.07,0.09,0.09,0.12,0.11,,0.22,0.19,0.16,0.21,0.32,0.33,0.18
c_1,0.06,0.06,0.05,0.01,0.06,0.08,0.11,0.14,0.07,,0.15,0.15,0.16,0.2,0.21,0.19
b_1,0.04,0.03,0.04,0.03,,0.09,0.07,0.16,0.09,0.1,,0.11,0.13,0.14,0.18,0.13
a_1,0.01,0.01,0.02,0.02,0.01,,0.03,,0.03,0.04,0.03,,0.04,,,0.05
h_1,,,,,,,,,,,,,,,,
g_1,,,,,,,,,,,,,,,,
d_0,,,,,,,,,,,,,,,,
c_0,,,,,,,,,,,,,,,,
b_0,,,,,,,,,,,,,,,,
f_0,,,,,,,,,,,,,,,,
h_0,,,,,,,,,,,,,,,,
a_0,,,,,,,,,,,,,,,,
e_0,,,,,,,,,,,,,,,,
g_0,,,,,,,,,,,,,,,,
