,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.46,36.72,36.73,45.74,35.41,23.58,6.16,9.18,6.25,6.24,5.57,,3.01,7.5,8.14,5.63
e_1,20.81,0.44,33.02,26.88,43.01,31.16,13.42,10.35,5.67,6.37,8.74,6.93,5.06,6.94,,5.48
d_1,32.21,43.17,0.44,31.68,35.13,40.46,9.73,7.29,,6.62,6.79,9.92,4.12,7.2,5.62,2.55
c_1,33.99,40.39,35.86,0.41,32.86,51.37,11.47,9.95,3.68,,6.77,10.31,4.4,9.62,5.71,6.92
b_1,41.76,47.33,38.41,19.77,0.39,32.36,10.84,11.28,8.91,7.94,,7.97,6.07,6.7,8.28,
a_1,35.11,46.72,47.67,48.67,24.45,0.34,15.89,16.34,9.21,14.85,15.65,,7.44,,9.81,4.9
h_1,14.57,14.66,14.28,24.99,19.74,15.5,0.38,4.95,3.1,3.33,3.64,3.23,,4.03,3.73,3.93
g_1,20.23,21.93,27.47,22.94,23.73,13.61,5.05,0.34,4.64,6.18,3.54,3.03,2.14,3.75,4.78,
d_0,24.92,9.64,,15.67,13.17,22.53,3.38,4.88,0.49,2.7,2.82,2.57,2.34,2.75,3.86,2.47
c_0,20.08,13.67,8.3,,12.09,15.35,3.38,4.15,6.15,0.54,3.18,3.23,2.49,2.53,2.8,1.81
b_0,18.96,15.86,21.62,14.78,,18.75,4.58,4.81,3.37,1.97,0.46,3.92,2.44,4.59,3.07,1.77
f_0,,18.65,15.41,17.12,14.2,,4.3,2.85,3.78,3.07,3.98,0.46,2.57,3.12,3.43,1.83
h_0,11.2,14.42,12.52,15.6,11.68,15.18,,4.32,2.36,2.03,2.04,2.94,,2.56,1.51,1.92
a_0,20.47,19.33,30.94,23.69,30.77,,7.86,4.04,4.4,5.57,2.87,3.3,2.74,0.39,3.89,2.12
e_0,31.02,,20.38,22.03,17.6,22.94,4.53,4.93,3.76,2.85,5.66,2.17,3.38,3.63,0.42,3.55
g_0,13.68,15.69,13.8,11.01,,15.77,2.79,,3.59,3.06,3.35,2.25,1.18,3.15,2.71,
