,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10379.69,2444.34,3258.35,5212.48,5786.54,28380.95,3580682.0,5331178.12,18310200.7,11994976.33,23940251.32,43705634.72,103877400.62,136841764.44,78200561.67,267573580.34
f_1,3963.26,10563.04,3322.02,4482.0,5323.19,20677.16,2692813.05,5590414.54,7812437.53,12115542.22,24526253.3,15021106.25,85025283.17,136517302.41,129123497.94,290190443.17
d_1,2266.39,2780.45,17966.85,3024.62,5661.59,29015.26,4413835.0,7466221.72,4404597.03,23801973.78,26368430.46,36006867.91,100086135.01,127856981.3,157756915.89,293620552.68
c_1,2084.87,2053.2,3563.35,22922.59,11899.06,26195.24,2833359.75,5496676.21,9380879.17,4730010.3,15580240.01,33040458.02,88398638.22,103008997.08,171269562.89,280037960.31
b_1,2128.57,2341.55,3454.42,4890.97,34517.99,52905.4,3519960.89,6955147.91,8370389.36,12263627.02,6066505.61,32855630.95,92141972.05,104418341.47,162257451.17,247903624.26
a_1,2080.07,2413.99,3920.18,4003.29,5789.34,231442.28,3911518.88,7508328.17,9005143.08,14331905.16,23847859.39,51621169.52,88797265.62,51235779.42,164389874.12,262054890.05
h_1,2317.0,3972.45,4892.34,5889.59,6478.24,29550.98,12245347.35,9637933.77,9263102.91,15758321.15,25827255.49,38738672.39,67466749.79,120868719.82,207405481.69,479220748.01
g_1,2517.56,2230.87,7517.69,4946.17,7048.32,38990.6,3615806.78,26598706.59,8019200.52,16059045.98,30107200.69,71602228.75,100538374.24,129919297.8,197367781.99,216881618.53
d_0,2547.61,2983.76,2527.73,10632.54,6815.0,31266.62,4187602.32,6009450.55,24592308.6,13120970.91,27316357.11,52503980.76,118031419.95,141691867.85,226696401.52,376591171.89
c_0,3117.17,2971.69,5000.53,3943.51,5104.77,31174.66,5528557.82,8511259.0,12458799.78,34200619.48,63203799.68,62932656.97,107375334.31,164948256.46,222391757.53,373015068.72
b_0,2891.13,3447.83,4774.34,6165.4,3922.87,21720.05,4289600.51,8198176.6,11338442.9,15172874.36,69505639.39,49797873.95,135427594.43,335972324.03,229633280.05,406421093.4
f_0,2362.81,1354.8,4989.06,6816.22,7847.49,38474.25,4815931.86,8429006.76,10797481.92,15215350.09,37221209.25,115892713.16,110261262.08,128351390.15,448517275.55,357504558.03
h_0,2547.86,4526.64,4448.98,5094.86,6710.06,38565.84,2738241.1,10120402.88,11741961.43,15377240.3,23236813.73,46795097.22,67946765.87,138312550.06,178372291.24,469771324.81
a_0,2804.87,3333.41,5179.84,7423.14,6165.66,13176.03,5107120.8,7329012.54,12282567.39,17649056.85,24698691.34,31467579.19,128562258.99,502450322.99,181283943.41,349486954.35
e_0,1437.46,2220.36,6030.98,6440.61,9186.48,27974.92,6906131.02,12226278.99,10431177.47,16838637.63,26219725.12,50943334.57,121500116.45,176545574.23,658374932.61,357518352.77
g_0,2609.63,3012.7,7827.01,4252.87,8269.26,29625.61,4374511.04,6179586.66,9665846.51,15069483.25,24791831.92,65446701.18,111043435.79,151161461.01,182350668.15,235740889.71
