,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,c_0,d_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,11052.6,5562.69,6003.73,14279.56,15261.75,52940.2,5908306.44,15891328.67,18673592.64,36409702.53,30553760.55,84187029.06,254683633.0,201255066.89,273054770.55,529051968.03
f_1,7857.73,12161.31,6755.44,11983.16,14179.69,44170.95,6171319.49,12895780.91,17942166.6,24754812.55,28588414.83,46227674.96,238573327.21,185950084.85,244089347.4,464345621.24
d_1,4947.55,6109.98,16876.09,8379.67,15542.17,63301.12,6451013.71,14245393.26,39020987.02,17101132.65,36531210.9,73618312.86,276343662.7,198997480.65,347510525.25,535273800.74
c_1,4543.36,5635.13,6916.91,28120.56,27754.15,55134.84,5283570.39,12885499.66,13670553.03,21215131.97,17995352.22,78458717.65,224260204.02,158293793.39,335277891.07,523388430.69
b_1,4828.35,5469.59,7396.06,10887.97,41111.73,113459.14,5889269.28,13210847.13,21376251.4,21404704.86,20193923.66,75784451.93,258163987.97,132367877.07,309308927.85,519887674.5
a_1,4931.89,6342.8,8306.27,10674.9,13202.62,211279.2,6934704.75,13995036.2,24969095.01,25004897.36,30342902.9,81814315.04,263959707.9,164534103.16,316552925.69,588796316.11
h_1,5487.77,7437.32,7807.89,12399.66,15168.35,59591.72,11277689.23,20327965.89,21017689.94,23778976.32,31426275.72,80158254.88,211583593.25,202703735.17,262745916.25,650060616.16
g_1,4443.28,5375.99,11427.19,11755.62,16941.27,59379.87,6577105.62,30727259.02,25645475.79,21910628.18,31156339.35,118818431.85,289176383.16,193085194.18,385345037.53,515739985.49
c_0,5660.8,6949.15,8316.67,10536.35,11677.54,62599.26,7367051.67,14270129.84,35490416.43,25072789.18,58220327.02,80121513.93,275139549.46,278729739.34,336049652.67,578013070.06
d_0,5931.2,5898.74,5621.39,20202.12,17451.81,48242.03,6553809.74,15166363.61,15140417.41,35170280.8,30377803.38,82240839.45,261785215.23,196670756.27,333689316.27,555675333.64
b_0,5405.92,6092.91,9232.2,10554.11,13272.69,56194.78,7320248.89,19346808.83,26778681.58,24763640.42,48951262.64,89948775.69,281969380.08,406199943.55,331494948.19,526881373.12
f_0,4688.72,5324.3,8880.83,12954.21,16808.88,74332.38,6642421.97,18308974.56,24946414.41,25199423.4,35267194.54,123391597.39,302789429.92,212640227.66,587972497.35,513186520.97
h_0,5426.22,7650.17,8878.76,12480.19,13289.16,57147.3,5224189.74,17780934.13,23609809.7,23304751.72,33999704.14,77705747.89,216524635.07,183929358.66,334757759.96,739950572.49
a_0,5899.61,6134.76,8601.31,11374.95,19222.64,44760.39,6753665.74,18903473.75,23845319.03,23864123.88,32845859.69,80349459.66,291579309.07,367697944.04,334575145.85,581257931.01
e_0,4329.95,6180.53,7907.05,13890.69,17473.55,60539.34,7438068.91,17482717.95,24502284.11,28987336.43,34210882.43,92168085.28,284074221.93,168733220.27,632533038.52,577589290.46
g_0,4944.82,5553.66,10953.89,13415.75,17439.54,61820.96,5824664.26,13516331.22,23405967.89,22362280.15,33456230.61,115334266.57,234276470.96,212316273.02,348911121.14,402047447.28
