,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,9717.28,1036.0,2162.17,2099.43,2832.54,10241.28,1869163.93,7668506.52,3488795.18,5086803.28,10666689.3,11729324.15,33793105.28,36460373.75,16266723.12,171500508.85
f_1,2021.93,9953.31,1969.82,1808.11,2592.24,7162.8,1585214.08,4121711.69,3201970.24,4837794.78,9858759.1,2283776.06,42189203.93,38536879.42,52743138.81,147209155.46
c_1,785.33,958.68,22837.74,1896.92,6036.09,13414.63,1819128.42,4930302.27,3540559.58,1060969.33,7243002.66,10885637.76,30274636.01,38570704.71,72906002.48,138426613.48
d_1,851.17,1306.02,1525.0,25251.28,3136.46,10445.63,1939844.05,979893.78,3856091.47,9613054.89,9833559.13,9601124.29,39717101.16,48673343.44,65979815.42,105876802.45
b_1,966.69,956.71,2623.44,2525.69,39433.94,19761.65,1406592.65,3286823.4,2550714.69,3824849.26,1636253.3,10286421.31,46409159.21,27867039.8,56030594.83,138298485.18
a_1,1082.34,958.49,2226.24,2830.28,2915.63,180484.63,1702760.16,3553336.79,4293480.82,4695306.76,8140241.83,9353891.87,33375199.09,7561991.32,58478634.32,132812374.5
h_1,1554.17,3009.41,3212.09,3757.86,4714.75,15742.95,12322425.41,6397880.84,5906918.23,7649698.52,17007117.63,17618232.25,26402383.86,88864893.6,107481766.04,257738086.02
d_0,1338.43,2013.28,7592.76,1078.01,6567.46,16444.31,2937074.38,18529885.42,5210143.29,6646640.07,16687040.14,21520027.2,65164034.24,72818368.56,137624915.65,233045809.98
g_1,1491.7,1848.83,2792.2,6286.51,5955.17,15212.41,2606470.74,7324801.42,27537797.66,9112058.41,21276963.73,20318361.68,58867587.22,67711731.03,124485749.71,118573161.38
c_0,1862.58,2240.86,1147.94,4890.35,3149.98,17317.68,4172040.73,6529691.97,6387685.47,26248681.01,39381134.05,21261139.15,61622400.97,107095698.04,142633737.28,299109346.21
b_0,2058.67,2034.23,3237.63,4489.64,1360.21,18027.25,4454538.59,5612543.58,4880062.76,8746630.03,51209664.45,23204401.63,57274366.47,180750363.49,126338216.22,322607298.13
f_0,1459.74,780.58,4103.95,4214.71,6691.52,19511.5,3257350.0,8049635.85,6245815.89,9036465.75,24978752.91,59304141.61,63420522.97,85082658.24,328981973.52,214779843.75
h_0,1643.76,2763.11,3818.9,3564.41,4878.59,18693.45,1121017.23,5569880.67,6563645.62,6781785.09,19483609.11,19766165.97,22865519.28,80458755.01,157069133.68,318732135.39
a_0,1979.69,1946.51,5003.71,4562.71,3924.08,,2606559.62,8475335.55,4968897.96,9011873.1,17128730.2,22445467.24,76714588.04,309749393.32,139585957.56,264989029.62
e_0,442.32,2077.16,3950.17,4192.86,7349.24,18378.33,3589085.38,7913686.45,7247098.25,8786225.16,24317699.04,21555524.15,72516361.14,92109855.56,532786306.11,281590084.51
g_0,2064.63,1186.27,2971.83,6647.27,6283.5,15102.65,3300209.87,5321703.7,2732544.45,8717872.41,14129395.58,35081323.21,84699777.39,74447325.96,134334305.85,103962583.94
