,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.94,0.47,0.27,0.22,0.22,0.18,0.18,0.15,0.18,0.17,0.16,0.09,0.16,0.12,0.11,0.14
e_1,0.27,0.94,0.24,0.29,0.27,0.17,0.19,0.14,0.31,0.18,0.17,0.2,0.17,0.12,0.07,0.14
d_1,0.31,0.3,0.94,0.26,0.26,0.17,0.23,0.15,0.08,0.27,0.18,0.16,0.19,0.15,0.12,0.13
c_1,0.35,0.27,0.31,0.93,0.4,0.14,0.24,0.18,0.15,0.05,0.16,0.17,0.19,0.13,0.13,0.13
b_1,0.33,0.33,0.29,0.26,0.93,0.37,0.2,0.21,0.16,0.18,0.09,0.16,0.17,0.09,0.13,0.13
a_1,0.34,0.39,0.39,0.35,0.22,0.93,0.25,0.14,0.22,0.25,0.18,0.15,0.21,0.06,0.16,0.19
h_1,0.84,0.44,0.55,0.4,0.49,0.29,0.73,0.41,0.27,0.31,0.3,0.23,0.17,0.21,0.21,0.35
g_1,0.62,0.61,0.85,0.51,0.31,0.39,0.36,0.73,0.29,0.32,0.27,0.42,0.27,0.22,0.27,0.15
d_0,0.66,0.53,0.39,0.95,0.55,0.3,0.41,0.34,0.6,0.3,0.39,0.29,0.32,0.25,0.2,0.29
c_0,0.71,0.61,0.48,0.52,0.48,0.36,0.47,0.38,0.47,0.61,0.59,0.38,0.35,0.29,0.28,0.3
b_0,0.83,0.62,0.59,0.57,0.22,0.37,0.47,0.4,0.35,0.34,0.6,0.35,0.33,0.46,0.22,0.29
f_0,0.38,0.5,0.62,0.67,0.57,0.47,0.55,0.38,0.48,0.42,0.38,0.62,0.4,0.33,0.48,0.27
h_0,0.95,0.55,0.68,0.63,0.45,0.36,0.34,0.53,0.39,0.34,0.37,0.34,0.22,0.29,0.27,0.33
a_0,0.9,0.71,0.61,0.68,0.6,,0.44,0.52,0.38,0.35,0.33,0.33,0.4,0.6,0.22,0.26
e_0,0.88,0.43,0.62,0.65,0.5,0.41,0.52,0.5,0.51,0.48,0.45,0.37,0.44,0.31,0.61,0.37
g_0,0.7,0.58,1.0,0.67,0.6,0.34,0.35,0.41,0.37,0.42,0.35,0.5,0.4,0.27,0.26,0.18
