,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,9927.51,7832.52,4571.89,8978.61,11995.31,39875.37,4610601.0,11948241.07,17916712.22,15282407.04,25255425.36,26016155.59,144951103.02,175635455.2,141686584.2,255217501.03
e_1,4010.64,13116.76,4743.03,11615.71,11869.49,39085.05,4824531.41,13672018.18,30804431.16,17840218.22,30770204.19,50189850.33,138582658.29,179148109.59,153872621.44,254851529.27
d_1,3865.6,4574.45,15026.02,7213.57,13205.05,43552.18,5107713.98,12723520.53,10352854.27,32959959.92,32992525.83,51999823.97,162040587.23,187732011.01,238623823.98,315641720.28
c_1,3343.72,4038.13,5099.91,28889.19,28491.26,46165.5,3887812.76,11803025.86,15774468.52,11551541.65,21559932.7,46441290.21,135952585.84,152475286.48,188438404.67,252755704.47
b_1,3626.98,3973.77,4809.71,9695.83,50542.6,87154.49,4295151.48,11385660.45,16729503.08,18782242.07,19133448.55,47130075.89,141013778.27,133368774.82,214785300.91,258163508.74
a_1,4084.46,4909.94,6056.82,8844.99,13589.97,204583.06,5076296.06,16018027.08,16830078.56,17291474.96,27296197.63,45772502.93,152863069.83,141087015.79,192535012.57,301917222.6
h_1,5798.86,4759.97,5883.63,9959.54,13906.63,38584.91,9646757.75,17816163.82,18144136.88,18351760.26,34331027.77,53272161.79,121079003.12,192018584.54,254057078.23,429045371.91
g_1,3059.36,4929.37,8534.29,9674.25,15097.58,41809.59,5096380.32,34059730.09,17532562.45,20044721.66,34444797.77,80742769.41,121358446.91,211722334.18,250445384.47,294147263.64
d_0,3949.4,4952.64,3940.74,19465.46,17172.14,46890.85,4554902.97,14032100.45,30659888.44,12152495.31,25689202.84,50010600.87,158363648.52,169252309.25,243613332.45,275981537.46
c_0,4249.55,5242.91,6354.39,8513.85,11919.41,40699.94,5666932.09,16639717.76,19271973.45,29637284.93,58547445.18,56764040.44,190938508.26,255774268.17,272984861.54,373648029.23
b_0,4546.4,4928.94,6459.04,10363.18,13369.07,40577.72,5802297.86,16536025.36,19961059.28,21153885.19,55864113.47,59241673.08,167528981.04,412498897.7,260257864.62,332976973.85
f_0,3293.09,4079.94,6322.18,10788.54,15535.53,57745.22,5035637.55,14530383.6,19630256.61,24605421.6,31347841.85,97317066.19,183415690.9,207124128.45,490773642.77,361053737.19
h_0,5214.28,4748.65,6744.23,10189.93,14425.42,47258.16,4091802.28,17371663.18,16468141.38,21272464.81,30712717.75,49578604.04,125748972.33,226399281.48,203138390.07,440133178.48
a_0,3855.56,4751.71,6549.31,10904.04,19934.99,26745.15,5916678.09,17776863.45,19335064.78,22727949.24,33428898.57,67893179.36,174891893.39,438998177.12,277259229.76,313034614.25
e_0,3802.83,3465.29,6486.06,12120.92,17523.41,47939.43,5428937.55,16047824.11,17823698.53,22115336.05,37486723.79,55414833.9,209449632.22,208571536.75,464147845.44,363378905.31
g_0,3656.57,4555.49,9151.56,9956.47,15542.51,47939.43,4966004.89,10184196.07,15348184.85,21782774.61,30402618.51,70626749.08,173622721.45,222115143.04,259556360.94,213752297.24
