,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,102.28,47.44,67.35,98.58,105.56,355.21,10034.53,13314.38,29965.43,20432.98,36421.63,56817.41,103087.31,134485.82,114288.68,210821.82
f_1,76.67,103.04,66.07,84.94,100.84,257.36,7250.87,13879.82,16229.24,20994.13,35371.62,34295.36,79336.81,121893.71,129559.59,213282.46
d_1,46.64,54.54,134.54,58.67,89.08,307.81,9485.4,12677.09,11752.55,31061.44,34209.14,42958.39,84667.68,111070.67,128418.53,173966.07
c_1,39.14,41.19,66.07,152.0,149.39,273.88,6708.13,11412.21,12977.45,11841.46,21716.32,37312.08,74868.01,92312.77,126681.49,184588.94
b_1,38.93,41.4,56.79,58.84,186.5,439.34,7617.51,12392.5,13406.61,18975.25,14570.11,36466.5,73937.64,86059.12,122016.87,150390.4
a_1,25.26,31.57,41.23,46.26,47.31,481.22,5681.62,8315.03,9706.09,13636.8,21275.34,34295.19,47079.97,52403.05,86044.54,113523.22
h_1,11.46,17.26,17.53,22.44,23.4,74.84,3541.47,4586.76,3776.87,5322.97,8229.57,11008.54,17322.0,25153.34,35688.66,66041.83
g_1,10.12,9.67,21.35,17.9,20.73,74.61,1527.68,5225.84,2998.06,4903.42,7947.78,13875.41,15829.46,23141.79,28531.64,33536.67
d_0,8.26,11.03,12.16,28.32,22.87,65.12,1862.11,2655.78,5065.37,3854.04,7014.55,10537.01,18901.64,23969.11,34271.18,44310.31
c_0,11.13,10.61,12.59,15.87,14.22,57.72,2076.0,2870.68,3808.93,6053.39,11817.96,11491.73,16918.24,26268.86,30195.88,42082.23
b_0,8.37,9.69,11.6,17.07,14.62,40.69,1512.19,2373.98,3105.42,3057.96,8611.55,8252.38,17900.6,38146.12,25711.59,38535.77
f_0,6.73,5.3,11.48,14.82,16.3,45.67,1514.46,2035.8,2500.12,3131.34,5760.7,11124.56,13837.84,16509.57,39120.8,30758.88
h_0,6.25,9.05,9.57,10.36,12.4,46.9,945.97,2334.7,2152.26,2803.18,3800.29,6426.25,9861.9,14655.75,17288.6,32288.72
a_0,5.42,6.17,8.63,11.76,10.69,22.05,1165.62,1613.48,1940.12,2602.55,2911.08,4266.41,10525.46,22806.63,15049.47,22851.98
e_0,3.64,5.31,9.2,9.13,12.54,30.24,1225.37,2038.11,1674.1,2383.52,3493.06,4431.95,10082.5,14172.17,26147.6,24440.22
g_0,4.73,5.03,10.86,6.57,10.76,29.75,802.98,1256.54,1422.59,2200.14,3143.63,6046.09,8197.58,11575.54,13980.18,17114.04
