,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,11017.73,7170.48,5057.8,7837.33,12172.86,48819.86,4184348.08,8250457.65,15916120.13,17539574.74,22840551.75,28146753.37,161111122.24,129374532.85,128256681.46,393174800.74
e_1,4388.8,11285.2,5008.84,8206.21,14557.35,52613.2,5076428.31,8990707.46,31272765.71,18826099.26,26555226.94,48033376.76,185430590.59,144521642.95,129764966.91,455578681.39
d_1,3927.49,4108.56,16642.46,5870.44,13335.83,60548.68,4516221.79,11082020.92,12441269.03,35907132.57,30069117.84,51288362.22,197135870.5,145819095.51,196040636.09,490914487.19
c_1,4346.1,3999.37,5413.48,21897.9,27650.99,57094.61,3683216.33,7618055.61,16558308.18,10599420.88,13513609.04,41459543.17,161338493.08,115653712.48,140439100.87,374506083.61
b_1,4291.61,3378.99,5437.81,7390.38,51376.22,125832.62,5025710.79,8238962.84,19461664.7,16761055.76,16392726.81,47063037.74,143835623.67,96116388.2,167495033.57,429397917.41
a_1,4733.57,4203.09,5691.94,7492.78,12812.34,300277.89,5144498.3,9653359.22,19497765.48,18818346.57,23327336.32,46088393.67,160311279.79,107120451.54,198778026.12,379614905.01
h_1,6434.06,4086.66,6963.45,7228.21,13457.26,62416.48,9327367.22,14724624.8,20789632.17,18399279.66,27202414.28,49457654.12,149614809.12,126317665.08,204809809.17,581176596.59
g_1,4240.13,3688.94,9645.81,7957.19,13350.88,62530.18,4225573.18,23602312.97,17052985.85,22314236.76,27848100.01,71185103.01,199470913.25,149885129.53,191967701.11,395831387.23
d_0,4701.57,4046.61,4328.65,15143.5,17992.22,57457.75,4630177.13,9717818.53,32569487.96,13829932.37,26696262.49,50292397.07,189577405.83,156485133.62,217644097.9,483928662.32
c_0,4774.47,4090.05,7713.86,6083.3,11853.98,53617.61,5146426.97,13745386.18,23039471.47,37156705.31,57119798.21,56643628.61,234115652.67,218223208.78,227333237.14,557759601.05
b_0,5040.15,4582.41,6975.53,8775.15,9785.08,43283.3,5185861.72,11409783.82,22483909.75,22530650.68,49126291.35,57181629.86,213441996.98,353228729.1,246649741.06,499681744.6
f_0,3579.51,3176.13,7560.72,9377.03,16862.95,62643.99,5345600.37,10392116.15,23776734.56,22281384.85,30456988.85,98872094.9,221069302.25,177360313.42,440277723.76,540789926.71
h_0,5801.02,4525.02,7701.92,8045.92,14028.01,56779.13,3501372.37,12780376.09,20540772.81,20818104.5,27291895.91,44418752.61,149278931.52,170956238.46,192446921.5,586177715.99
a_0,4957.16,4597.46,7704.29,9184.14,15716.98,38414.82,4831257.29,11105081.01,20497184.96,20027947.91,27637920.92,62942447.68,239758142.04,318238733.98,250803807.4,560395796.75
e_0,5022.4,3480.32,6853.49,8552.35,15168.16,66200.23,4578270.81,11396367.48,20911815.79,25030531.2,28126506.85,53203702.38,242020929.45,182834464.35,478234552.85,559271036.9
g_0,3932.15,3886.35,10327.04,8635.96,14501.31,60072.37,4621668.44,9329758.93,18643752.49,21419700.89,27518958.9,85733685.9,178014005.13,160403384.23,232396464.9,356221921.98
