,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.15,11.03,12.21,8.94,11.08,9.35,2.22,3.02,2.16,2.4,2.0,7.72,1.17,2.05,2.19,2.04
e_1,5.97,1.14,11.51,10.2,13.54,10.93,3.67,4.18,2.92,2.62,2.37,2.93,1.7,2.21,10.83,1.81
d_1,12.71,12.18,1.14,15.91,12.71,13.62,3.15,1.88,11.91,2.14,2.22,1.92,1.35,1.95,2.61,1.02
c_1,11.12,14.17,14.66,1.14,12.53,10.0,4.66,3.49,1.28,10.08,2.86,2.15,1.55,2.57,2.85,1.96
b_1,16.05,14.11,14.1,7.06,1.15,22.65,4.33,5.72,3.41,3.86,25.46,3.98,3.03,4.14,2.96,2.6
a_1,24.4,26.38,21.2,33.51,10.27,1.15,6.07,6.31,4.12,5.47,6.5,4.17,3.8,16.92,4.21,3.03
h_1,27.73,20.93,28.81,32.81,19.01,22.93,1.92,9.15,5.7,5.42,5.93,5.59,19.0,5.01,5.74,4.11
g_1,31.28,36.78,28.81,33.16,34.82,33.57,5.27,1.92,6.36,4.64,6.17,6.73,3.77,5.34,4.62,10.74
d_0,45.19,17.34,116.24,37.45,28.22,39.17,9.78,13.56,2.71,7.59,6.71,5.59,4.8,8.83,5.92,5.64
c_0,38.12,33.71,18.42,187.24,36.23,34.81,10.86,10.31,8.51,2.62,7.45,7.29,5.57,10.15,4.86,5.37
b_0,36.6,36.05,29.06,54.88,111.71,41.78,11.14,8.32,7.2,3.38,2.43,6.25,4.31,6.55,5.74,5.46
f_0,146.4,29.84,37.04,48.23,45.44,43.72,11.89,8.32,9.36,7.87,7.94,2.68,7.21,7.12,7.58,3.47
h_0,58.1,44.4,47.48,55.84,74.47,64.83,30.34,14.64,10.56,7.59,9.4,9.91,17.42,10.15,8.06,8.76
a_0,62.03,66.2,44.36,48.23,74.47,144.62,18.33,18.3,13.1,8.96,5.93,10.71,6.63,2.86,10.24,6.53
e_0,69.06,134.85,47.48,63.66,58.28,47.0,15.44,18.3,10.08,10.57,10.02,5.41,10.2,7.66,2.75,6.53
g_0,83.18,62.78,52.67,81.62,70.55,75.2,14.67,31.83,14.24,10.57,14.9,11.41,7.89,12.3,13.07,18.5
