,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,2.41,1.11,0.91,1.42,1.06,1.15,2.2,2.34,4.0,2.18,2.85,2.8,3.51,2.38,2.02,3.32
f_1,1.75,2.47,1.0,1.0,1.11,0.96,1.99,2.02,2.61,2.67,2.37,1.19,2.49,2.68,1.78,2.7
d_1,1.11,1.33,2.53,0.94,1.19,1.1,2.18,1.9,1.6,3.82,2.74,2.33,3.48,2.52,2.88,2.76
c_1,0.89,1.12,1.36,2.53,1.9,0.9,2.3,2.09,1.9,1.07,1.88,2.46,2.78,2.45,2.31,3.12
b_1,1.09,1.07,1.22,0.88,2.71,2.18,2.02,2.28,2.55,2.73,1.74,2.71,2.9,2.15,2.23,2.96
a_1,1.15,1.25,1.16,1.49,0.77,3.25,2.6,2.25,2.4,2.05,2.34,2.85,3.11,1.47,2.41,2.81
h_1,1.19,1.58,1.27,1.29,1.37,0.97,4.18,3.05,2.43,2.52,2.79,2.42,2.27,2.66,2.95,3.8
g_1,1.01,1.08,1.82,1.28,1.16,1.1,1.91,4.33,2.22,3.0,2.38,4.32,3.03,2.66,3.26,3.04
d_0,1.1,1.24,0.88,2.28,0.98,1.1,2.53,2.53,3.78,2.22,3.11,2.9,3.54,2.86,3.01,3.76
c_0,1.37,1.25,1.21,1.26,1.04,1.17,2.7,2.32,3.12,4.07,4.26,3.05,3.88,3.25,3.5,4.24
b_0,1.19,1.32,1.39,1.48,0.63,0.9,2.55,2.61,2.86,2.48,4.33,3.14,3.65,5.11,3.03,4.04
f_0,1.22,1.09,1.48,1.3,1.21,1.08,2.46,2.2,2.59,2.53,2.9,4.21,3.48,2.88,5.86,3.55
h_0,1.12,1.77,1.12,1.28,1.17,1.18,2.14,3.17,2.35,2.56,2.77,2.86,2.8,3.22,3.1,4.18
a_0,1.34,1.24,1.36,1.4,1.41,0.96,2.67,2.53,2.83,2.47,2.31,2.94,3.33,4.83,2.82,3.68
e_0,0.76,1.5,1.28,1.64,1.2,1.37,2.68,2.15,3.07,2.79,3.54,2.25,3.29,3.02,5.08,3.68
g_0,1.16,1.2,1.84,1.17,1.1,1.38,2.36,1.97,2.45,2.62,2.86,3.8,3.53,2.83,2.77,2.12
