,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.51,1.07,0.71,0.73,0.6,0.57,0.81,0.69,0.81,0.75,0.74,0.43,0.87,0.78,0.55,0.89
e_1,0.75,1.53,0.71,0.89,0.6,0.59,0.97,0.84,1.39,0.93,0.94,0.92,0.89,0.73,0.64,0.81
d_1,0.83,0.77,1.54,0.59,0.68,0.56,0.97,0.7,0.65,1.42,0.95,0.93,1.0,0.72,0.86,0.86
c_1,0.71,0.67,0.82,1.58,1.21,0.62,0.74,0.7,0.72,0.54,0.75,0.83,0.85,0.69,0.66,0.9
b_1,0.81,0.74,0.75,0.66,1.63,1.14,0.88,0.75,0.97,1.01,0.59,0.93,1.02,0.58,0.82,0.88
a_1,0.93,0.87,0.9,0.76,0.56,1.74,1.03,1.17,0.86,0.94,0.97,0.74,1.08,0.73,0.76,0.89
h_1,1.32,0.89,0.94,1.04,0.81,0.66,1.73,1.26,1.17,1.1,1.18,1.13,1.0,0.89,1.12,1.5
g_1,0.92,1.03,1.36,0.99,0.95,0.63,1.12,1.83,1.1,1.15,1.22,1.64,1.02,1.06,1.02,1.21
d_0,1.05,0.91,0.83,1.74,0.92,0.8,1.05,1.12,1.65,0.85,1.06,1.02,1.34,0.96,1.04,1.14
c_0,1.14,1.02,0.95,0.97,0.79,0.77,1.32,1.11,1.44,1.58,1.99,1.08,1.51,1.11,1.21,1.36
b_0,1.21,0.97,1.09,1.06,0.91,0.62,1.26,1.18,1.26,1.01,1.71,1.2,1.34,1.77,1.14,1.25
f_0,1.11,0.85,1.13,1.06,0.98,1.01,1.15,0.99,1.33,1.43,1.08,1.72,1.33,1.08,1.85,1.22
h_0,1.4,1.04,1.17,1.05,0.93,0.82,1.05,1.35,1.14,1.19,1.26,1.1,1.09,1.22,0.9,1.73
a_0,1.01,1.12,1.2,1.13,1.22,0.55,1.39,1.32,1.37,1.38,1.12,1.37,1.35,1.75,1.28,1.28
e_0,1.23,0.75,1.16,1.27,1.05,0.94,1.26,1.23,1.27,1.33,1.42,1.07,1.84,1.05,1.74,1.49
g_0,1.03,1.03,1.63,1.1,1.01,0.85,1.08,0.81,1.18,1.33,1.21,1.52,1.24,1.2,1.12,1.02
