,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,2.42,1.9,1.15,1.29,1.16,0.97,2.07,2.21,2.26,2.39,2.48,1.68,2.84,2.55,2.12,2.97
e_1,1.12,2.43,1.19,1.31,1.31,1.16,2.81,2.37,4.32,2.85,2.83,3.18,3.74,2.79,2.18,3.59
d_1,1.23,1.17,2.53,1.1,1.22,1.27,2.24,2.3,1.91,4.06,2.89,2.76,3.45,2.86,3.15,3.25
c_1,1.32,1.22,1.17,2.59,2.03,0.98,2.06,2.15,2.04,1.38,1.76,2.51,3.13,2.58,2.45,2.91
b_1,1.24,1.06,1.22,1.05,2.82,2.46,2.87,2.24,2.88,2.59,1.97,2.85,2.91,2.25,2.55,3.35
a_1,1.51,1.2,1.21,1.47,0.82,3.35,2.59,2.37,2.76,2.65,2.97,2.62,3.25,2.2,3.03,3.01
h_1,1.87,1.17,1.43,1.2,1.19,1.2,3.94,3.6,3.12,2.67,3.04,2.81,3.14,2.68,3.09,4.67
g_1,1.31,1.17,1.86,1.43,1.26,1.24,2.11,4.36,2.45,2.72,3.03,4.0,3.61,2.95,2.93,3.02
d_0,1.44,1.05,0.93,2.42,1.43,1.24,2.44,2.83,4.0,2.29,2.97,2.74,3.67,3.1,3.5,4.01
c_0,1.38,1.18,1.37,1.19,1.16,1.15,2.85,3.32,3.31,4.19,5.63,3.19,4.75,4.0,3.05,4.39
b_0,1.48,1.35,1.5,1.55,0.83,0.98,2.71,2.83,2.92,2.42,4.35,3.04,4.02,5.7,3.32,3.9
f_0,1.24,1.02,1.57,1.55,1.24,1.36,2.78,2.3,3.68,2.96,3.11,4.57,4.12,3.39,5.2,3.7
h_0,1.76,1.31,1.54,1.39,1.23,1.18,1.88,3.08,3.04,2.48,2.94,2.6,2.92,3.14,2.65,4.43
a_0,1.49,1.34,1.54,1.52,1.47,0.93,2.73,2.9,3.03,2.68,2.52,3.37,4.23,4.83,3.65,4.21
e_0,1.7,1.09,1.33,1.56,1.34,1.2,2.46,2.74,2.97,3.42,3.2,2.54,4.58,3.37,5.22,3.98
g_0,1.2,1.17,1.96,1.47,1.24,1.41,2.06,2.28,2.76,2.65,2.89,4.39,3.12,3.07,3.41,2.91
