,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.01,0.02,0.04,0.04,0.04,0.04,0.09,0.09,0.1,0.09,0.09,0.12,0.11,0.14,0.43,0.17
f_1,0.02,0.01,0.03,0.03,0.04,0.05,0.05,0.06,0.08,0.07,0.08,0.14,0.07,0.12,0.12,0.13
c_1,0.02,0.02,0.01,0.03,0.04,0.04,0.07,0.04,0.09,0.12,0.07,0.08,0.08,0.11,0.1,0.12
d_1,0.02,0.02,0.02,0.01,0.03,0.04,0.06,0.15,0.05,0.07,0.06,0.06,0.08,0.1,0.11,0.07
b_1,0.02,0.02,0.01,0.01,0.01,0.04,0.04,0.03,0.04,0.04,0.09,0.05,0.05,0.08,0.07,0.06
a_1,0.01,,0.01,0.01,,,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.07,0.02,0.02
h_1,,,,,,,,,,,,,,,,
d_0,,,,,,,,,,,,,,,,
g_1,,,,,,,,,,,,,,,,
c_0,,,,,,,,,,,,,,,,
b_0,,,,,,,,,,,,,,,,
f_0,,,,,,,,,,,,,,,,
h_0,,,,,,,,,,,,,,,,
a_0,,,,,,,,,,,,,,,,
e_0,,,,,,,,,,,,,,,,
g_0,,,,,,,,,,,,,,,,
