,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.0,0.83,0.87,1.12,1.0,0.81,0.72,0.73,0.85,0.6,0.62,0.68,0.62,0.56,0.57,0.56
f_1,1.23,1.0,0.87,1.03,0.97,0.72,0.6,0.63,0.68,0.57,0.57,0.56,0.52,0.49,0.38,0.59
d_1,1.11,1.18,1.0,0.87,0.84,0.84,0.72,0.57,0.69,0.86,0.7,0.61,0.62,0.62,0.62,0.46
c_1,0.9,0.96,1.15,1.0,1.19,0.88,0.74,0.68,0.51,0.56,0.57,0.7,0.59,0.62,0.66,0.55
b_1,0.98,1.04,1.19,0.84,1.0,1.23,0.77,0.78,0.62,0.74,0.7,0.69,0.6,0.61,0.57,0.64
a_1,1.22,1.35,1.21,1.14,0.84,1.0,0.89,0.79,0.84,0.88,0.85,0.79,0.88,0.67,0.7,0.72
h_1,1.38,1.68,1.38,1.32,1.3,1.12,1.0,1.11,0.8,0.85,0.89,0.84,0.78,0.82,0.75,0.9
g_1,1.42,1.61,1.73,1.43,1.26,1.2,0.9,1.0,0.89,0.94,0.97,1.1,0.77,0.86,0.96,0.76
d_0,1.22,1.47,1.48,1.98,1.63,1.2,1.22,1.11,1.0,0.8,0.99,0.96,0.86,0.94,0.91,0.89
c_0,1.69,1.76,1.18,1.72,1.32,1.13,1.17,1.05,1.19,1.0,1.29,0.9,0.96,0.97,0.92,0.9
b_0,1.6,1.78,1.4,1.68,1.42,1.19,1.17,1.04,1.03,0.77,1.0,0.88,0.96,1.35,0.84,0.97
f_0,1.44,1.79,1.65,1.46,1.48,1.17,1.22,0.88,1.02,1.11,1.1,1.0,0.98,1.01,1.32,0.83
h_0,1.68,1.94,1.66,1.67,1.63,1.13,1.21,1.22,1.12,1.01,0.98,0.99,1.0,0.85,0.86,1.07
a_0,1.76,2.03,1.63,1.58,1.58,1.44,1.25,1.16,1.11,1.11,0.8,0.98,1.16,1.0,0.96,0.97
e_0,1.78,2.53,1.62,1.52,1.71,1.41,1.32,1.14,1.02,1.07,1.17,0.78,1.16,0.93,1.0,0.94
g_0,1.73,1.72,2.02,1.77,1.53,1.43,1.16,1.28,1.09,1.14,1.05,1.2,0.91,1.03,1.07,1.0
