,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,10773.94,5053.45,5860.52,11011.97,17992.75,77167.96,8607106.5,13034094.9,38118986.93,22984552.11,48859824.2,52365540.78,212251698.21,267540111.07,224670142.49,556358056.3
f_1,8073.47,11329.82,5655.2,9364.72,14468.91,64638.38,8253711.91,12378896.18,23228901.96,25780416.85,32532176.4,53067067.04,200654026.79,228131769.63,182831009.51,578323376.71
d_1,4547.85,5699.67,15621.6,7069.98,14907.72,68474.03,8501182.7,14214065.78,14670986.45,50072120.72,48842727.5,68662112.93,217674023.54,292127149.15,287153626.7,649704977.81
c_1,4734.97,4961.66,5901.21,21594.73,32030.58,70413.21,8081546.75,13009244.04,21302379.21,16380191.87,43581643.35,32733970.18,193993542.59,225455974.09,244009380.66,525446159.59
b_1,4422.94,5070.65,6265.24,8947.98,48244.02,138494.11,8238185.88,15065790.08,23261334.72,24296868.45,44748835.12,35024905.05,188255585.68,193559734.36,227039447.94,484633678.91
a_1,5527.44,5025.49,7193.28,11033.13,16833.39,266806.37,9548422.33,13890480.34,23137811.33,27864621.59,47162152.34,48631684.17,199873688.54,191631615.98,271411503.62,536157931.37
h_1,5286.5,7048.56,7705.05,10080.99,14985.06,71344.66,15972342.72,21447227.68,23810232.54,27275100.52,51625973.93,51998315.69,190701689.61,268634342.39,299300906.25,748392820.23
g_1,4531.34,5596.12,10427.07,8537.59,18676.94,71254.83,8120690.74,29064739.65,18437140.53,32676815.37,70888620.92,50412102.99,213112119.6,294392582.78,357820788.17,593277427.15
d_0,5294.46,6098.38,4947.12,15867.96,21385.88,65781.3,8374947.85,13195380.95,33539372.6,17924323.2,44809894.04,48774206.2,228321813.78,285153933.31,262859148.55,513094171.95
c_0,5280.75,6134.39,7913.13,8955.61,13091.05,77706.6,10265577.82,14819273.75,25736972.55,46730545.09,59526976.66,104214738.35,245068057.6,344819351.09,318153857.13,762701318.02
f_0,4674.67,5154.25,7936.27,9937.67,20525.01,78298.83,9504860.79,17126523.89,24943308.91,29723475.87,84829779.22,60894391.01,220791015.53,282846575.46,599012198.01,690939214.94
b_0,5459.96,6482.66,7383.51,10532.31,13862.22,62687.53,8383273.8,15634157.41,24426117.51,30926116.01,50861144.68,92881328.67,251703170.35,525048786.76,287598533.37,738153028.22
h_0,5238.82,7732.31,8323.69,8319.62,18087.85,66625.65,6773898.48,18586303.37,19305387.47,30881254.59,48467679.05,53976788.19,185115675.19,261161671.34,251270559.46,745048245.92
a_0,5514.55,5956.54,7612.04,9834.82,19126.99,74100.09,10131899.43,14930220.18,23092568.75,30951003.33,46917366.08,57729185.23,245674419.63,506262598.18,254832067.88,718041318.71
e_0,4719.04,6486.64,7830.91,10390.1,18612.36,65945.6,10773456.0,17177462.73,24009138.66,32607535.91,53198008.09,66559215.17,252986553.54,261749873.3,530691308.01,704138138.67
g_0,5098.04,5242.98,10585.74,9248.43,17418.44,69165.28,9069296.26,14263892.23,19942132.41,34479267.58,71451457.03,60132751.19,229011607.78,312315694.58,374665194.4,532808222.06
