,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.28,0.95,0.98,0.84,0.72,0.58,0.67,0.59,0.61,0.6,0.57,0.51,0.55,0.46,0.6
e_1,0.79,1.0,0.94,1.05,1.04,0.8,0.82,0.75,0.9,0.67,0.68,0.75,0.61,0.6,0.6,0.6
d_1,1.07,1.05,1.0,0.92,0.9,0.85,0.68,0.6,0.68,0.81,0.69,0.61,0.58,0.57,0.57,0.48
c_1,1.01,0.93,1.1,1.0,1.32,0.84,0.71,0.62,0.47,0.59,0.48,0.58,0.59,0.54,0.53,0.53
b_1,1.19,0.97,1.09,0.77,1.0,1.42,0.88,0.73,0.72,0.74,0.8,0.67,0.65,0.55,0.65,0.65
a_1,1.38,1.27,1.17,1.18,0.72,1.0,0.92,0.86,0.85,0.83,0.93,0.72,0.76,0.83,0.78,0.65
h_1,1.73,1.25,1.45,1.41,1.14,1.04,1.0,1.21,0.95,0.85,0.91,0.83,0.88,0.74,0.88,0.9
g_1,1.54,1.32,1.63,1.59,1.29,1.2,0.82,1.0,0.9,0.85,0.94,1.1,0.82,0.84,0.8,0.79
d_0,1.64,1.13,1.45,2.17,1.45,1.22,1.11,1.12,1.0,0.8,0.96,0.93,0.94,0.96,0.93,0.91
c_0,1.66,1.45,1.25,1.68,1.31,1.14,1.21,1.16,1.31,1.0,1.42,1.02,1.03,1.13,0.9,0.94
b_0,1.7,1.47,1.42,2.05,1.26,1.06,1.11,1.05,1.05,0.71,1.0,0.97,0.96,1.42,0.95,0.87
f_0,1.73,1.26,1.62,1.81,1.55,1.26,1.2,0.92,1.18,0.97,1.03,1.0,1.06,0.95,1.31,0.73
h_0,1.98,1.57,1.69,1.7,1.62,1.35,1.15,1.23,1.13,0.97,1.03,0.91,1.0,0.95,0.86,1.04
a_0,1.79,1.6,1.79,1.89,1.83,1.16,1.28,1.17,1.1,0.92,0.77,1.1,1.12,1.0,1.11,1.0
e_0,2.09,1.66,1.66,1.86,1.59,1.38,1.21,1.21,1.05,1.14,1.04,0.74,1.14,0.94,1.0,0.92
g_0,1.69,1.58,2.09,1.93,1.6,1.5,1.12,1.27,1.11,1.07,1.18,1.35,0.91,1.01,1.05,1.0
