,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.0,0.8,0.91,1.19,0.96,0.71,0.73,0.73,0.9,0.63,0.65,0.67,0.63,0.69,0.58,0.62
f_1,1.22,1.0,0.93,0.97,0.84,0.76,0.59,0.71,0.64,0.57,0.61,0.55,0.52,0.49,0.5,0.61
d_1,1.1,1.06,1.0,0.87,0.89,0.84,0.64,0.6,0.71,0.9,0.72,0.62,0.59,0.59,0.61,0.46
c_1,0.84,1.05,1.16,1.0,1.4,0.85,0.71,0.67,0.49,0.53,0.48,0.63,0.64,0.53,0.56,0.56
b_1,1.06,1.22,1.13,0.74,1.0,1.49,0.74,0.68,0.67,0.83,0.72,0.64,0.65,0.58,0.56,0.58
a_1,1.37,1.31,1.19,1.17,0.7,1.0,0.94,0.9,0.91,0.89,0.9,0.84,0.82,0.79,0.77,0.65
h_1,1.36,1.66,1.49,1.39,1.33,1.07,1.0,1.12,0.83,0.92,0.86,1.0,0.84,0.73,0.78,0.91
g_1,1.34,1.39,1.65,1.48,1.4,1.1,0.89,1.0,0.92,0.99,1.01,1.16,0.75,0.87,0.91,0.86
d_0,1.12,1.55,1.45,2.05,1.5,1.08,1.18,1.09,1.0,0.71,0.85,0.94,0.94,0.91,0.86,0.95
c_0,1.56,1.7,1.16,1.8,1.2,1.09,1.09,1.06,1.41,1.0,1.36,1.08,0.95,1.07,0.88,0.92
b_0,1.52,1.67,1.35,2.09,1.37,1.07,1.18,1.02,1.19,0.71,1.0,0.96,1.04,1.33,0.86,1.07
f_0,1.5,1.8,1.54,1.68,1.56,1.23,1.0,0.89,1.06,0.93,1.01,1.0,1.02,1.01,1.28,0.7
h_0,1.56,1.94,1.69,1.62,1.48,1.2,1.2,1.28,1.07,1.02,0.97,0.94,1.0,0.94,0.88,1.12
a_0,1.51,2.03,1.63,1.84,1.7,1.17,1.38,1.17,1.05,0.95,0.78,1.01,1.05,1.0,1.0,0.95
e_0,1.73,2.03,1.63,1.71,1.82,1.31,1.3,1.11,1.16,1.1,1.14,0.77,1.13,0.99,1.0,0.99
g_0,1.59,1.67,2.17,1.74,1.75,1.46,1.09,1.13,1.04,1.15,0.95,1.36,0.89,1.02,1.06,1.01
