,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,10478.2,3002.68,3167.97,5815.09,8967.4,40382.39,4807693.32,6985190.75,21210696.73,11392727.95,26914309.94,26457414.84,103788275.34,147649067.92,94105940.41,302380331.67
f_1,4749.67,11029.63,3009.95,4857.95,7197.88,33433.64,4221261.16,6083698.73,12358316.84,14431671.83,11708238.29,28706139.92,104025342.51,105566858.11,99439929.44,296576090.62
d_1,2390.19,3110.22,15218.52,3926.23,7742.05,32610.87,4932696.38,8093936.8,5058340.11,30970974.43,24131958.35,39819103.49,123666997.21,160034873.01,138718321.42,343273467.12
c_1,2530.44,2819.3,2995.35,21090.45,18834.65,31158.79,4344504.2,7263612.81,11123504.8,6037489.07,24985537.33,17658421.92,104444256.98,133301269.75,139946556.55,254894620.92
b_1,2385.89,2695.91,3609.32,4421.66,47321.91,79155.31,4006055.26,8292024.0,12786932.54,12582841.86,26916592.56,10662448.97,111222750.73,105578036.93,122381858.56,255574295.72
a_1,2611.53,2467.99,4252.96,6250.05,9290.25,263207.22,4831731.78,6579701.22,14004464.75,16388462.85,26949801.34,25674024.25,111571282.86,57093785.29,124073830.23,322735842.18
h_1,2922.26,4673.33,4623.03,5739.32,9432.56,36616.04,14307272.24,13937853.53,14920048.31,16753245.27,32696450.15,32551791.12,85635853.07,162271506.31,174112546.42,472140436.92
g_1,2987.7,2911.38,7372.92,5041.88,10359.28,37974.13,5506734.5,26042521.15,12670072.88,18936387.71,46034378.83,28192550.49,116316920.24,158756209.56,193548517.24,317928573.4
d_0,3494.35,3781.37,2283.28,11722.28,12622.49,38107.79,5299192.67,6358396.0,26106824.65,12154164.36,26656142.09,32008072.82,147890265.75,165520386.58,157369621.83,338038513.28
c_0,3731.98,3782.55,5713.54,3929.89,5950.48,49406.05,5877239.21,8313251.13,16011933.3,38293085.56,36688055.0,69834618.48,148138154.22,157681210.8,166390810.34,421240895.31
f_0,2580.59,2266.09,5686.14,6253.88,12045.19,47849.28,5773980.85,10407026.48,16814462.71,17363218.58,71609553.89,42017129.8,143047700.2,161065411.02,395886954.39,423245487.69
b_0,3582.42,4170.66,4622.45,6249.46,6193.76,36613.96,5256539.25,10116219.5,16473428.09,19066100.65,33439095.12,75485494.53,156521299.21,346692519.5,141684571.59,402293400.38
h_0,3143.29,5125.91,5707.68,5583.64,11053.69,36856.74,2779035.27,12070415.41,10886496.69,19372712.51,26567468.52,30163499.28,97287070.17,145943286.92,145899034.53,485696008.41
a_0,3383.93,3521.27,4999.62,6408.5,12275.53,31412.0,6776530.14,8375489.37,14350382.01,19834797.91,32638167.71,36982759.29,161223837.88,410247277.84,156583559.78,321511038.23
e_0,2026.97,4124.84,5372.37,6221.23,11686.83,34194.02,6982795.56,9938389.15,16673012.96,23794688.37,31341462.13,45132618.5,155206474.56,147050490.62,456208317.42,406233541.54
g_0,2903.05,2863.19,8448.23,5448.69,9031.78,38222.92,5649725.54,6720487.68,12300754.57,17485914.27,50707485.64,36181570.63,150939468.77,193964484.0,208147330.22,242185555.48
