,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.09,1.47,2.65,2.68,2.32,2.02,0.65,0.53,0.78,0.46,0.49,0.63,0.32,0.45,0.58,0.36
f_1,2.3,1.09,2.51,2.46,2.45,2.12,0.52,0.49,0.73,0.44,0.51,0.59,0.26,0.4,0.41,0.4
c_1,1.92,2.32,1.09,3.23,2.53,2.31,0.79,0.31,0.74,0.66,0.44,0.49,0.37,0.46,0.44,0.39
d_1,2.82,3.01,2.55,1.08,2.47,2.29,0.63,0.86,0.51,0.47,0.51,0.47,0.34,0.45,0.48,0.22
b_1,3.14,3.45,1.76,3.09,1.11,3.13,1.0,0.59,0.88,0.84,0.99,0.58,0.46,0.69,0.59,0.41
a_1,4.88,4.83,4.47,4.11,2.2,1.12,1.48,1.0,1.16,0.88,1.09,0.79,0.69,1.02,0.67,0.66
h_1,10.36,11.44,10.93,9.43,10.32,10.9,1.54,2.12,2.84,1.96,1.97,1.84,1.8,1.73,1.8,1.57
d_0,7.77,10.03,11.63,15.74,12.54,12.89,3.64,1.84,3.77,2.4,2.09,2.41,1.94,1.98,2.69,2.05
g_1,11.55,13.22,12.66,10.51,11.81,9.49,2.41,2.97,1.56,2.05,2.51,2.21,1.41,2.45,2.35,1.86
c_0,16.36,15.51,17.33,8.1,13.87,12.42,3.75,4.05,3.29,1.86,2.85,2.92,2.19,2.32,2.96,1.8
b_0,13.06,14.01,19.49,11.69,18.32,10.51,3.95,3.01,3.93,1.66,1.84,2.66,2.28,2.32,2.63,1.75
f_0,14.0,19.28,14.66,13.78,15.28,14.53,4.39,3.4,2.7,3.1,3.0,1.9,2.18,2.51,2.61,1.42
h_0,18.3,18.17,17.87,17.3,16.91,14.03,6.08,4.02,4.7,3.35,3.75,3.35,3.33,2.98,3.12,2.43
a_0,21.01,22.51,24.86,20.63,25.75,19.7,5.84,4.07,6.75,3.67,2.67,4.41,3.26,2.35,4.09,2.63
e_0,28.44,30.08,23.03,21.29,21.01,20.29,7.2,4.63,5.1,4.24,3.78,2.48,3.55,3.98,2.24,2.37
g_0,26.22,27.69,25.04,22.75,26.46,22.27,5.62,5.67,7.26,4.97,5.0,4.57,2.81,4.17,4.14,4.34
