,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10040.6,4412.15,9369.42,7432.9,11184.89,36234.1,7228705.4,25287497.27,13144506.34,16463370.09,34881945.35,39854921.83,134553499.78,149113579.83,189100656.25,542294099.14
f_1,6378.93,10296.42,7590.84,7170.34,11780.71,34806.72,6078784.62,14726115.56,11308776.7,15014441.65,32511327.7,20097229.33,127687679.14,151092765.06,170495262.67,549308237.49
c_1,3120.19,3552.54,23494.04,7312.75,22951.5,46918.18,6076341.82,14617637.39,14557543.53,9956789.13,23817481.15,35844149.57,118012294.72,123481752.49,240444961.82,508637323.97
d_1,3505.23,4357.1,5710.29,26241.89,10611.2,37065.12,6904921.08,9076065.37,13058127.93,33624884.65,42007877.02,39504625.99,147327963.92,202899925.86,282137568.93,512969004.14
b_1,3591.69,3689.6,8333.81,8425.79,40331.99,79636.49,5348421.14,12496959.54,12043976.12,13660175.94,19387122.43,38409934.9,143163236.71,102179145.95,226816157.9,526252677.39
a_1,3673.56,4173.53,8213.2,9642.37,9682.49,183886.23,6879608.18,13855628.7,13322801.1,18410544.93,40432110.23,36895906.81,134835804.31,130234294.99,241955349.48,540997195.22
h_1,4318.67,6089.46,7916.66,8911.51,11057.22,35357.13,14533386.9,14087641.46,15102915.92,19124246.31,39394037.78,39832525.08,103313675.98,198320433.27,263990302.55,682062983.75
d_0,3521.35,4173.86,15824.52,5846.12,16581.22,39765.33,7035317.71,24944076.52,12442133.23,13754852.37,35786664.39,42152630.59,152271059.61,151914182.69,308017668.36,608103910.42
g_1,3404.96,4080.74,8147.1,14218.48,12241.17,34380.05,6603059.2,15737444.64,31256982.98,21418034.21,46441065.07,60955085.05,144800731.79,187804235.11,337889892.06,377951951.91
c_0,4648.05,4619.63,6095.98,10784.98,8765.17,38098.9,8559876.67,14260246.83,14249452.2,33345546.62,83420251.7,46494139.45,175763893.67,251212131.2,335879445.85,678748131.79
b_0,4431.04,4531.7,8510.34,9540.48,8001.23,38997.72,9455388.53,15609886.83,14544500.78,18856371.23,70506059.75,49684718.78,147276942.35,381584100.71,311813469.82,698982479.27
f_0,3079.44,3286.64,9340.02,10146.52,13219.82,59284.94,7243317.76,16635914.1,15712130.59,22475312.26,47686710.1,78515342.42,156882346.31,236340717.32,638773331.92,676328018.62
h_0,4707.12,5858.82,8754.1,8943.43,12196.47,41125.59,5284795.53,12810725.53,17624603.98,15295089.79,40538477.03,40572656.46,115366938.17,174654370.64,290236442.67,739913885.72
a_0,4440.17,4241.64,9874.0,9640.56,10733.51,32371.7,7637825.86,17709656.38,13802494.35,19662268.59,44606068.22,42134473.58,175853440.29,378830193.27,348964893.91,575220088.69
e_0,2811.89,4478.87,9614.56,10029.97,14440.62,43278.01,7313607.95,14696846.26,12952260.69,21599470.19,47838096.48,47510134.86,177994704.61,199156444.46,671397377.62,707585340.56
g_0,4164.25,3307.18,7264.46,15206.78,15280.32,42024.77,7575481.74,12991217.87,11954881.97,19057674.57,37089663.41,69188165.21,173780577.76,184739660.71,345431072.19,487824432.35
