,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.43,1.1,1.22,1.09,1.12,1.0,0.23,0.37,0.24,0.25,0.23,0.34,0.13,0.22,0.21,0.21
e_1,0.68,0.43,1.2,1.2,1.42,1.16,0.38,0.41,0.28,0.28,0.26,0.34,0.16,0.23,0.35,0.18
d_1,1.38,1.31,0.41,1.27,1.18,1.13,0.3,0.21,0.4,0.21,0.24,0.21,0.14,0.21,0.22,0.11
c_1,1.12,1.06,1.53,0.4,1.21,1.17,0.4,0.34,0.14,0.38,0.26,0.24,0.18,0.24,0.25,0.17
b_1,1.57,1.35,1.49,0.72,0.37,1.52,0.45,0.43,0.29,0.38,0.58,0.29,0.24,0.29,0.32,0.23
a_1,1.9,1.85,1.66,1.64,0.77,0.32,0.48,0.51,0.4,0.43,0.55,0.33,0.3,0.61,0.39,0.26
h_1,2.2,1.84,2.07,2.44,1.84,1.65,0.31,0.65,0.47,0.46,0.45,0.41,0.43,0.41,0.49,0.32
g_1,2.64,2.3,1.88,2.84,2.39,2.17,0.46,0.28,0.52,0.38,0.48,0.5,0.28,0.44,0.42,0.36
d_0,2.71,1.52,3.31,2.77,2.25,2.45,0.77,0.86,0.34,0.55,0.51,0.51,0.38,0.55,0.51,0.39
c_0,2.74,2.51,1.38,4.14,2.78,2.28,0.82,0.65,0.81,0.31,0.53,0.54,0.37,0.55,0.45,0.36
b_0,2.7,2.29,1.97,4.27,3.12,2.48,0.68,0.64,0.54,0.26,0.3,0.48,0.36,0.54,0.47,0.35
f_0,3.98,2.41,2.39,3.1,2.75,2.42,0.78,0.54,0.64,0.49,0.52,0.3,0.42,0.48,0.5,0.23
h_0,3.2,2.64,2.53,3.18,3.57,3.06,1.1,0.78,0.68,0.53,0.58,0.55,0.55,0.5,0.5,0.42
a_0,3.05,2.71,2.87,3.45,4.1,3.35,0.98,0.81,0.65,0.49,0.32,0.57,0.43,0.3,0.62,0.4
e_0,4.11,3.84,2.75,3.6,3.21,2.72,0.93,0.85,0.58,0.6,0.57,0.31,0.45,0.45,0.27,0.35
g_0,3.45,3.13,2.9,3.83,3.4,3.57,0.78,1.15,0.72,0.63,0.75,0.62,0.38,0.6,0.61,0.64
