,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,9987.01,1219.8,1364.16,2159.21,2916.39,17203.63,1996480.42,2111169.49,7599729.31,4690117.54,8206469.17,8507100.85,34744250.92,39741501.29,10544942.55,103255516.83
f_1,1760.53,10720.29,1663.09,2062.51,3038.35,21013.46,2001965.31,3024132.64,3430934.01,3451383.97,8035901.49,1869984.89,29747707.76,24818335.98,32381055.65,99321009.62
d_1,871.22,1226.84,15912.85,1793.73,3076.93,22724.65,1884176.96,3333048.81,779601.58,8441301.82,10079312.76,10640959.49,33485667.92,24648403.88,53656535.42,109036449.41
c_1,1018.51,1130.32,1330.55,23042.51,6375.98,17752.82,1844812.48,2659857.26,3826891.29,916369.17,5910133.29,9650138.11,32087239.08,35609483.66,54469592.42,94109526.45
b_1,1102.98,1089.17,1688.94,2208.09,40969.51,37806.9,1929044.5,2516745.78,3947831.55,3792005.34,2068506.77,12059521.77,34004784.04,19440567.09,31777754.0,93860509.03
a_1,1062.12,1181.03,1571.14,1516.54,2626.96,417285.42,2807926.29,2677839.15,3446689.07,4669461.85,8982914.23,15666669.89,37300737.68,8085080.36,46759402.06,98175917.53
h_1,1635.52,2775.59,2895.13,3240.38,5477.14,26995.0,16256314.42,5760113.99,6253781.85,7378841.92,16372519.91,18303100.72,17444261.02,35509569.87,68654564.66,270951643.17
g_1,1380.27,1592.11,4254.0,2905.86,5581.65,37513.13,3247057.55,22102921.28,6468753.37,8170626.59,19653883.89,27932619.54,54148970.74,46501485.98,79916842.16,133044530.58
d_0,1779.0,2078.14,781.47,7492.34,6079.81,24119.43,5098450.01,4681365.85,18773081.47,4737597.38,13306291.47,20324954.87,59766796.78,66441299.42,79472859.7,197405263.37
c_0,2059.32,2580.53,2491.57,1501.65,3986.84,31554.75,5053726.76,6433811.53,8339495.34,20604660.93,30947966.12,18542064.09,62586657.57,73916916.96,89232684.58,214259747.85
b_0,1994.26,2067.53,2808.45,4034.36,1942.19,38799.84,4054189.16,4515508.4,6797025.46,7048395.95,45957075.96,20989626.37,63950462.57,119919112.25,83713236.04,223866402.63
f_0,1432.91,1030.8,2949.87,4574.01,6360.65,32443.12,3635092.33,4873537.59,7843417.92,7778186.65,18909788.5,64504792.78,76046966.29,67631655.42,219676350.76,210989055.17
h_0,1693.95,2419.25,2902.41,3811.89,5670.94,37865.69,1542951.98,4546972.57,6521913.03,6414658.59,13715575.89,21038111.18,20370185.72,59494103.9,79472859.7,341476473.13
a_0,1518.21,2281.83,2682.74,4777.06,6508.35,,4964600.49,4443546.72,7330549.61,6219532.72,18084315.41,19015232.24,56868265.71,229560239.47,75110387.69,157396540.3
e_0,857.88,1851.4,3210.54,4732.37,6244.48,37471.26,4142490.63,4848557.49,9014406.43,8725393.56,16913678.93,25829630.14,60999849.63,38535953.66,360111395.52,267155123.1
g_0,1415.72,1382.15,5057.07,4220.12,4743.58,41273.98,3994037.99,2009005.75,5497480.61,6154749.85,12491474.05,38116829.31,52729635.7,51228804.87,84896823.42,103283371.03
