,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,2.26,0.51,0.41,0.65,0.46,0.34,0.76,0.77,1.92,1.03,1.04,1.07,1.21,0.78,0.37,1.03
f_1,0.88,2.31,0.51,0.43,0.38,0.32,0.8,0.71,0.88,0.92,0.9,0.4,1.22,0.75,0.59,1.01
d_1,0.52,0.51,2.4,0.35,0.45,0.37,0.8,0.82,0.39,1.91,1.33,0.94,1.3,0.94,0.92,0.91
c_1,0.42,0.47,0.43,2.48,0.87,0.35,0.94,0.72,1.03,0.32,0.79,0.95,1.1,0.85,0.79,1.03
b_1,0.43,0.59,0.47,0.51,2.53,0.64,1.05,0.77,0.87,0.79,0.31,1.06,1.05,0.47,1.01,0.91
a_1,0.54,0.55,0.47,0.46,0.36,3.04,0.95,0.81,1.07,0.97,0.95,1.17,1.33,0.51,0.77,1.24
h_1,0.55,0.88,0.66,0.48,0.55,0.39,2.97,1.36,1.09,1.01,0.94,1.03,0.67,0.85,0.96,1.93
g_1,0.47,0.52,1.0,0.52,0.55,0.36,0.94,3.26,1.18,1.23,1.06,1.93,1.27,0.89,0.89,0.75
d_0,0.59,0.62,0.25,1.11,0.58,0.57,0.89,0.89,2.53,0.9,1.21,1.19,1.55,0.84,1.0,0.97
c_0,0.62,0.73,0.68,0.36,0.37,0.48,1.09,1.08,1.19,2.63,2.3,1.16,1.71,1.31,1.11,1.24
b_0,0.72,0.64,0.61,0.57,0.26,0.38,1.03,0.95,1.38,1.52,2.78,1.36,1.58,2.15,1.13,1.39
f_0,0.57,0.32,0.67,0.59,0.56,0.51,1.27,1.04,1.4,1.12,1.13,2.64,1.55,1.01,2.37,1.44
h_0,0.64,0.89,0.64,0.58,0.51,0.38,0.61,1.33,1.23,1.25,1.11,1.2,1.01,1.0,0.85,1.86
a_0,0.75,0.73,0.7,0.51,0.5,0.2,1.13,1.05,0.98,1.37,1.33,1.25,1.49,3.06,1.06,1.34
e_0,0.31,0.65,0.72,0.54,0.54,0.47,1.21,1.23,1.29,1.13,1.36,1.47,1.74,0.95,3.13,1.78
g_0,0.59,0.57,0.95,0.6,0.53,0.38,1.06,0.7,1.1,1.3,1.0,1.91,1.31,1.04,1.46,0.83
