,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.07,6.51,7.09,7.18,8.22,9.85,3.38,3.0,4.43,2.68,2.69,2.66,1.95,2.0,,1.49
f_1,10.18,1.07,9.24,8.54,8.45,10.82,2.53,3.46,2.77,2.25,2.77,,1.34,2.38,1.92,2.52
d_1,12.35,11.58,1.07,8.49,8.72,6.29,3.63,2.11,,3.21,2.86,3.04,2.97,2.02,2.61,1.65
c_1,10.47,12.73,12.93,1.07,9.46,7.74,3.77,3.0,1.78,,3.05,3.2,2.13,3.09,2.79,2.07
b_1,12.53,9.75,11.85,7.74,1.07,11.75,3.91,6.3,2.76,4.2,,2.69,2.35,2.85,2.64,2.06
a_1,13.32,15.23,17.98,19.5,8.93,1.07,4.94,4.65,4.8,,,4.67,4.51,,3.06,3.6
h_1,17.65,15.04,15.13,11.91,12.89,12.68,1.41,4.16,3.1,3.4,3.23,4.75,,3.73,3.6,3.29
g_1,21.56,17.61,21.16,20.06,12.68,13.99,5.82,1.41,4.04,4.35,3.96,4.8,2.9,3.62,,
d_0,7.51,14.36,,19.08,16.28,13.85,5.69,6.16,1.71,4.09,4.32,4.46,2.88,4.86,3.78,3.15
c_0,14.31,15.14,8.85,,14.92,,5.52,6.2,5.05,1.77,5.43,4.2,3.93,3.47,3.47,3.25
b_0,16.1,13.92,16.38,18.19,,,7.35,7.09,5.07,3.22,1.71,3.45,3.72,7.22,,3.72
f_0,18.67,,14.44,14.36,16.85,11.3,5.7,4.63,6.28,4.73,6.6,1.68,4.43,,5.74,2.61
h_0,15.46,18.89,15.82,18.42,16.74,11.8,,6.88,5.0,4.13,4.21,3.65,,4.63,2.95,3.88
a_0,27.21,24.38,28.54,16.69,26.97,,8.49,7.58,7.08,6.6,2.93,,4.95,1.69,,3.5
e_0,,36.84,17.72,19.9,21.11,19.5,8.29,,8.04,6.2,,4.6,6.23,,1.75,4.6
g_0,27.24,15.07,21.16,22.71,21.38,12.71,6.16,,5.51,6.98,5.63,5.97,2.94,6.14,6.08,
