,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.45,4.16,4.45,4.1,4.47,4.76,0.73,1.34,0.88,0.81,0.63,3.85,0.41,0.61,0.79,0.7
e_1,2.37,0.45,4.85,5.09,4.0,3.82,1.7,1.27,0.84,0.88,0.86,1.28,0.71,0.85,3.08,0.74
d_1,4.78,5.89,0.42,4.24,4.7,3.69,1.08,0.69,3.13,1.1,0.93,0.86,0.64,1.1,1.06,0.38
c_1,5.71,4.41,4.81,0.41,4.19,4.58,1.6,1.41,0.49,2.54,1.1,0.85,0.65,0.94,0.96,0.67
b_1,5.81,4.32,4.68,2.67,0.39,5.41,1.32,2.57,1.0,1.11,6.71,0.94,0.94,1.13,1.22,0.67
a_1,6.5,6.26,6.25,8.71,2.66,0.32,2.04,1.72,1.51,1.31,1.38,1.2,0.92,8.52,1.37,1.02
h_1,4.69,5.82,3.93,4.48,5.56,4.54,0.36,1.39,1.2,0.91,0.88,0.87,1.42,1.07,0.86,0.95
g_1,6.82,6.5,5.13,5.12,5.86,8.16,1.1,0.32,1.28,1.04,1.14,0.92,0.52,0.86,0.83,1.01
d_0,5.62,2.56,18.1,6.63,8.45,5.6,2.36,2.18,0.45,0.96,1.21,0.91,0.91,1.32,0.92,1.08
c_0,5.95,5.23,3.39,30.3,6.26,4.85,1.83,1.76,1.46,0.43,1.09,1.08,1.0,1.46,0.95,0.78
b_0,5.38,5.54,5.45,7.07,20.05,6.44,1.78,2.27,1.03,0.6,0.42,1.2,0.81,1.08,0.81,0.98
f_0,16.09,4.93,5.65,5.78,6.48,8.78,1.98,1.03,1.33,1.12,1.16,0.38,0.93,1.48,0.92,0.56
h_0,6.83,6.58,5.9,6.04,8.56,6.32,5.25,2.12,1.6,1.31,1.44,1.26,2.73,1.37,1.22,0.91
a_0,6.9,7.26,5.87,6.79,14.2,,2.15,2.09,1.48,1.19,0.71,1.21,0.99,0.35,1.57,1.25
e_0,8.33,13.45,7.58,6.82,7.02,5.77,2.21,1.61,1.71,1.27,1.49,0.62,1.0,2.22,0.34,1.33
g_0,8.16,7.59,7.3,8.81,8.95,6.16,1.61,4.66,1.8,1.47,1.57,1.48,0.93,2.04,1.33,3.71
