,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,93.21,81.01,70.87,92.42,105.69,334.63,6633.2,13930.25,21130.49,23529.56,35281.52,29470.96,76052.98,102424.89,95577.42,182956.53
e_1,43.49,102.12,62.52,116.74,130.48,337.24,6887.61,13800.98,35093.17,25870.54,37202.03,48709.39,90134.98,98915.63,91131.74,193854.18
d_1,44.64,44.25,134.92,70.65,108.94,312.82,7440.85,12396.46,13469.46,33479.82,32954.51,39322.57,79196.31,94122.57,118522.38,147116.2
c_1,38.31,35.9,66.55,167.16,169.33,253.84,6083.1,11511.79,12968.08,10026.31,23328.44,32068.43,64420.38,77835.47,91478.21,124595.42
b_1,37.27,38.55,53.9,60.65,206.87,521.57,4954.94,10895.67,13331.76,18401.62,16486.09,28270.68,53596.24,47037.54,89557.3,118400.68
a_1,25.92,29.53,40.7,53.55,51.11,525.46,3911.26,6445.69,10971.5,13973.0,17648.56,18588.0,48505.6,29074.22,70550.91,108138.65
h_1,16.73,11.29,19.84,23.13,32.03,97.41,2865.53,4932.59,4470.97,5824.15,9874.22,9584.99,15784.81,26831.89,27630.67,59938.06
g_1,8.93,10.88,21.4,19.75,22.76,85.23,1229.75,5165.22,3526.38,4743.96,6091.35,11108.83,14555.61,16304.4,26509.26,28624.64
d_0,8.91,8.45,11.46,33.89,23.25,66.42,1482.95,2825.07,5496.31,3450.9,6931.6,7621.21,15389.35,18939.47,19458.96,35749.7
c_0,9.24,9.32,12.51,16.24,17.54,73.72,1462.67,2801.98,4723.0,6167.46,10680.68,9027.53,15045.14,21180.71,23348.96,35750.41
b_0,8.8,8.23,13.11,17.33,13.58,55.12,1215.97,2878.69,3400.8,3680.39,8080.27,6653.78,14113.85,27630.97,17631.63,30160.99
f_0,5.22,6.3,12.19,16.94,19.6,66.28,1325.35,2410.7,3408.13,3855.76,6173.7,9973.94,13721.91,16251.26,31724.28,25032.4
h_0,7.75,6.04,9.85,14.16,14.18,43.45,738.31,2550.1,2656.24,3106.04,4599.38,5054.51,9184.91,11316.09,16380.92,26814.04
a_0,5.73,6.17,9.39,11.37,16.8,31.59,798.3,2101.09,2333.25,2525.28,3423.14,4658.42,10775.65,18855.43,12640.91,19372.42
e_0,6.07,4.35,7.86,12.13,10.83,43.44,895.66,1988.45,2346.58,3006.42,4625.74,4515.73,9863.77,9732.31,21896.3,20249.03
g_0,4.25,4.36,10.54,10.72,11.88,29.79,640.94,1583.83,1834.72,2281.0,3688.22,5878.06,8366.56,9416.31,11667.75,16988.84
