,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.66,1.16,0.97,1.05,0.96,0.86,0.39,0.53,0.39,0.35,0.41,0.43,0.26,0.33,0.32,0.33
e_1,0.73,0.66,1.1,1.22,1.16,0.98,0.48,0.55,0.47,0.39,0.38,0.5,0.33,0.4,0.49,0.32
d_1,1.27,1.18,0.64,1.14,1.08,0.9,0.46,0.32,0.51,0.42,0.4,0.36,0.3,0.38,0.37,0.24
c_1,1.17,0.94,1.28,0.64,1.18,0.91,0.53,0.5,0.27,0.45,0.37,0.36,0.35,0.38,0.38,0.29
b_1,1.28,1.15,1.24,0.78,0.62,1.37,0.55,0.47,0.43,0.54,0.56,0.43,0.38,0.35,0.37,0.36
a_1,1.61,1.44,1.47,1.37,0.79,0.56,0.77,0.69,0.54,0.51,0.61,0.49,0.43,0.53,0.42,0.4
h_1,2.02,1.69,1.6,1.71,1.78,1.45,0.55,0.76,0.63,0.61,0.64,0.56,0.54,0.52,0.53,0.48
g_1,2.14,1.96,2.06,1.74,1.82,1.58,0.69,0.53,0.66,0.67,0.72,0.67,0.46,0.67,0.66,0.55
d_0,1.92,1.31,2.28,2.15,1.93,1.7,0.92,0.99,0.59,0.68,0.7,0.76,0.64,0.62,0.73,0.64
c_0,2.06,2.04,1.3,3.2,1.94,1.61,0.94,0.84,0.96,0.57,0.82,0.72,0.64,0.76,0.64,0.61
b_0,2.0,2.09,1.52,2.53,2.32,1.78,0.87,0.88,0.91,0.47,0.55,0.66,0.54,0.76,0.59,0.5
f_0,3.02,1.88,2.16,2.15,1.88,1.77,0.95,0.72,0.74,0.79,0.81,0.54,0.61,0.77,0.86,0.43
h_0,2.5,2.23,2.05,2.11,1.98,1.79,1.24,0.98,0.82,0.7,0.88,0.76,0.74,0.67,0.65,0.68
a_0,2.47,2.4,2.08,2.59,2.74,2.12,1.31,0.99,0.96,0.71,0.55,0.8,0.72,0.55,0.72,0.68
e_0,3.12,2.56,2.11,2.28,2.16,2.23,1.06,0.92,0.85,0.9,0.94,0.5,0.7,0.76,0.53,0.61
g_0,2.7,2.29,2.42,2.82,2.55,2.19,0.95,1.18,0.93,0.82,0.92,0.89,0.59,0.74,0.79,0.78
