,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10945.17,3958.84,2922.51,5476.58,6559.98,33726.92,6219715.95,7338125.39,22957355.77,15767026.58,27513589.82,29805775.81,108314813.77,96174992.88,94918370.04,373584161.52
f_1,5321.74,13521.7,3449.25,3614.8,6738.89,27329.9,5903750.33,6457765.85,12949650.49,19313476.14,22004842.14,10077562.8,86204506.84,104935626.72,91663684.6,300879167.99
d_1,2508.63,3935.13,17065.58,3398.15,7907.4,31746.21,5885918.47,7511554.86,5982735.57,32806605.13,27850131.68,25384074.54,107387988.92,103009158.04,184884951.23,350012335.26
c_1,2169.21,3096.6,4727.85,18046.6,14323.22,29154.73,6600432.0,7102263.08,10947507.69,6524863.36,15743428.74,26752416.68,83315933.05,100316781.85,141561850.31,346231992.53
b_1,2616.87,3047.79,4548.18,3954.66,35810.53,71409.11,5789308.71,7236731.61,10516095.47,17616010.06,11391556.59,28385959.64,83203348.68,76082378.99,125708155.76,322681926.45
a_1,2841.06,3470.62,4173.3,5426.38,6184.89,230472.89,7009676.48,7480162.02,11065893.8,13805882.69,19979269.27,29865146.72,102811098.09,42904814.99,148015735.06,329366645.89
h_1,3080.94,5441.84,5149.23,5306.55,9624.82,33575.13,20027002.03,12009322.35,13007951.67,20275990.96,30565132.1,29290825.3,67313482.47,118931926.27,195791184.27,491867379.05
g_1,2611.69,3634.21,7997.63,4999.88,8220.06,37544.72,6065574.09,26031747.66,10972265.63,24219126.59,24339486.22,59554691.03,115845033.47,119279100.37,263505074.63,362940973.18
d_0,3536.17,4050.63,2777.01,10796.64,7319.33,35558.05,7938404.19,8741189.11,25046590.21,15291717.6,33808965.25,32635910.22,120445737.11,124312494.62,210498156.57,464800285.14
c_0,3802.66,4421.77,5599.61,3995.41,6277.22,34893.04,8763683.83,9270008.22,15786246.2,43409444.44,53384285.13,35767674.45,136190773.91,146562794.05,245788260.69,556875619.85
b_0,3486.68,4466.79,6062.33,5967.3,3002.93,24750.33,9066031.34,10169193.11,15012230.57,23410762.81,62000841.9,40531654.51,138050237.72,276750856.41,208134415.04,617524744.02
f_0,3231.53,2725.01,6238.69,5733.97,8902.96,30756.63,7502962.24,9962703.02,13720396.16,20017454.12,32400724.05,70189136.24,130523362.26,133592592.41,492389044.56,534687380.86
h_0,3294.73,6345.25,4491.04,4959.13,8019.86,40941.7,5721779.66,13320855.39,12316930.53,21971705.14,29664233.96,34237484.3,82319136.63,158174913.54,200488705.5,603991682.7
a_0,3735.92,4232.8,5157.16,6098.78,9785.71,25965.44,8857949.07,10206693.61,14817342.09,19142435.11,28313750.34,36664020.04,118090329.29,331513159.4,191002299.4,473594760.68
e_0,2020.09,4524.77,5295.35,6820.01,8138.82,43560.26,9522219.5,8360326.58,15933596.91,24221446.06,42119548.89,37122654.25,111857325.99,130812318.06,540871485.4,518454313.11
g_0,3266.11,3606.77,7725.57,5293.88,7230.96,45571.52,7536708.7,7217258.06,12293594.17,22295913.19,31799119.1,52076450.71,139310649.37,126556074.66,216481390.28,166239717.06
