,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,100.84,52.93,58.74,108.46,115.55,400.2,11929.59,12858.99,26742.46,17874.6,31318.83,34634.81,77960.49,100294.28,74209.95,186486.83
f_1,72.3,104.32,68.48,79.31,108.2,465.98,9989.47,14144.64,14611.04,14345.92,28176.27,18063.82,65426.2,66138.89,74408.68,179466.43
d_1,47.55,51.65,127.5,68.16,103.56,495.63,9543.7,12722.22,10741.66,26431.46,30445.07,31678.13,68743.85,62698.11,106985.46,154506.99
c_1,36.54,46.42,57.75,153.24,173.3,389.19,9076.67,11387.05,11830.27,8110.94,17565.4,29696.43,62590.59,61187.86,90015.27,141640.03
b_1,38.76,42.04,56.0,53.57,203.82,628.61,7937.59,9773.05,11615.01,13970.6,17275.21,26736.33,56747.84,46289.42,64721.09,129681.49
a_1,25.85,27.37,34.53,38.49,41.76,648.09,6530.03,6707.11,8470.65,9422.96,15958.42,20797.86,39691.9,29285.65,59528.24,85790.56
h_1,10.86,16.13,16.99,18.22,25.6,96.48,4149.37,3732.61,3214.84,3713.25,6426.04,7788.27,11636.87,14427.86,20459.7,49913.88
g_1,9.43,10.02,20.54,18.41,25.29,91.54,2196.8,4916.44,3374.67,4028.65,7433.12,10407.26,14660.08,16981.24,22621.07,38136.34
d_0,8.49,12.16,9.38,30.38,25.95,82.68,2854.76,2925.54,4764.01,2302.45,5274.06,7945.8,15205.47,17992.53,20778.3,44032.82
c_0,10.71,12.99,11.91,17.95,17.69,85.1,2596.05,3035.04,4223.12,4869.78,9652.59,8032.51,15988.55,21695.16,22363.67,45243.35
b_0,9.06,10.06,11.34,18.12,13.94,72.57,2200.79,2395.74,3183.3,2464.32,7265.57,5661.58,13886.63,24704.82,17944.51,37843.35
f_0,7.06,8.38,11.85,15.3,20.99,69.62,1668.05,2054.53,2826.22,2736.07,5221.05,8765.92,13988.41,13785.77,33362.92,28386.67
h_0,6.29,8.86,9.88,12.09,16.22,60.79,1468.94,2019.86,2221.49,2344.23,3634.54,4770.97,8285.11,11141.04,14321.45,35784.14
a_0,5.36,7.94,8.86,12.36,16.34,38.88,1662.91,1622.95,1887.34,1905.24,3395.94,3944.64,9821.27,16093.2,13512.34,21864.17
e_0,4.58,6.55,8.86,10.68,15.56,49.72,1346.17,1694.01,2163.51,2136.64,3557.6,3615.71,9230.2,8065.04,19965.27,23481.53
g_0,4.29,4.43,10.12,8.82,12.06,47.81,1167.5,1210.27,1356.32,1675.34,2273.35,5057.76,6408.35,7845.05,11388.45,17213.32
