,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10619.6,198.98,145.35,217.28,376.76,1519.88,343902.15,327820.03,1301621.87,640285.34,1576494.91,1386315.15,4947713.72,3316379.06,,17821152.58
f_1,238.08,13119.56,194.93,203.41,358.33,1660.93,368984.4,355111.36,865572.97,1057510.22,1409562.84,,5021621.76,5535066.02,4254432.62,11016170.91
d_1,120.85,180.93,16408.56,182.37,495.72,1737.35,353798.38,330178.24,,1775690.25,1392506.58,1229024.09,6419934.12,3859827.94,8091245.13,18724939.75
c_1,130.0,142.21,252.76,17627.34,809.36,1521.81,358837.32,320927.41,594190.38,,1038484.75,1630075.57,4883527.16,3914801.24,8206484.08,21182970.01
b_1,132.12,178.97,270.25,205.16,35078.84,3584.24,249539.17,576376.85,723110.69,1050185.22,,1100230.99,4075266.06,3930455.0,5649804.75,14248292.86
a_1,179.89,153.23,182.28,308.9,348.16,228733.98,435834.81,372842.97,841970.18,542373.96,832469.55,1281078.68,6425693.63,,,13418641.13
h_1,596.31,961.53,717.31,852.35,1531.22,5000.55,17941866.22,2240080.85,2248287.94,3423219.25,3704864.5,3420826.31,,25095727.56,25617538.13,74920196.81
g_1,383.05,623.62,1184.83,838.13,1437.07,6007.15,968453.01,23023053.21,2110051.08,3459875.23,3115454.24,11236734.16,15261022.37,21791374.11,21157341.76,
d_0,787.85,701.51,,2068.09,967.84,7506.7,2145514.65,1927191.3,19095804.59,5097239.2,7171598.69,6858270.99,32118863.23,20517596.2,38456393.99,108093089.57
c_0,728.17,824.4,1063.61,,1268.8,8287.1,1717208.32,1747624.5,2941536.56,33923676.95,7012342.54,8615571.22,29816915.0,30644947.85,44688774.67,111375123.97
b_0,779.63,909.41,1339.74,647.06,,5603.85,1521571.69,1952485.08,3254399.63,4992000.89,46742822.21,6429158.99,27610047.54,44223074.99,31100544.78,110728574.79
f_0,757.74,,1240.84,1257.77,1765.88,9611.45,1109133.55,2093004.84,2484796.15,5137222.74,5981672.13,50052908.63,25749506.84,,,105184402.79
h_0,921.41,2172.56,1036.39,1436.76,2304.56,15654.18,,3775990.5,4331228.32,5548410.39,8743142.64,13334599.15,,47820322.7,55519949.22,192179171.77
a_0,833.63,495.73,859.53,1332.51,1834.82,,1355808.53,1971747.63,2544392.08,5399148.37,8286951.32,,27062367.13,272532290.55,,109291098.62
e_0,,888.04,1217.93,1193.5,2034.7,,2205145.57,1414824.5,2821574.45,5170870.51,8806814.77,,28646388.36,,461442805.73,
g_0,960.62,1091.52,2079.96,1275.63,2664.04,9114.3,2587228.36,,4470397.88,6108469.37,9453792.16,16366884.51,48988360.22,32904579.41,,
