,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,5.73,2.15,1.28,1.22,1.06,1.21,4.92,3.58,5.12,5.29,5.34,1.81,9.38,6.53,4.25,8.76
e_1,1.47,6.03,1.2,1.6,0.98,1.25,5.07,5.04,11.5,6.67,6.73,6.67,8.32,6.2,3.66,7.96
d_1,1.38,1.28,6.23,1.0,1.24,1.13,5.39,4.36,2.85,12.0,7.22,7.77,10.07,6.37,8.57,10.45
c_1,1.05,1.2,1.3,7.04,2.81,1.19,3.74,3.91,5.61,2.18,5.41,5.96,7.58,5.89,5.88,9.51
b_1,1.22,1.11,1.2,1.37,7.86,2.57,4.24,4.12,6.6,6.68,2.86,7.42,9.74,4.58,7.24,8.18
a_1,1.48,1.37,1.38,1.27,1.1,10.36,4.91,6.58,4.73,5.79,5.55,4.83,9.27,3.73,6.53,7.93
h_1,2.22,1.28,1.54,1.7,1.37,1.27,15.33,7.78,7.43,7.49,7.7,7.7,5.81,6.58,9.55,15.03
g_1,1.32,1.54,2.16,1.73,1.35,1.09,5.79,19.6,6.91,7.24,8.96,13.39,8.6,8.43,8.35,8.25
d_0,1.66,1.55,0.89,3.46,1.44,1.4,5.24,5.52,15.14,4.57,6.1,7.03,12.03,6.55,8.85,9.53
c_0,1.69,1.52,1.87,1.15,1.37,1.39,6.58,5.58,8.1,13.77,14.84,8.07,13.88,8.75,10.81,13.83
b_0,1.89,1.49,1.83,1.7,1.22,1.06,6.08,6.92,7.5,7.45,17.39,8.97,12.21,17.07,9.83,11.91
f_0,1.0,1.18,1.78,1.75,1.7,1.92,5.66,6.46,8.2,8.28,6.58,18.88,10.74,9.4,17.9,12.72
h_0,2.23,1.42,1.84,1.65,1.54,1.41,3.41,6.79,6.64,7.73,8.48,7.37,7.48,10.31,7.29,17.55
a_0,1.37,1.55,1.89,1.78,1.78,0.68,6.43,7.03,7.79,9.23,8.53,10.25,12.63,24.1,10.21,11.24
e_0,1.52,0.71,1.77,2.13,1.68,1.78,5.85,6.14,7.39,9.16,9.4,8.64,17.25,8.68,23.37,13.95
g_0,1.26,1.41,2.82,1.61,1.56,1.47,5.18,3.46,6.13,7.89,7.1,11.36,11.3,9.87,8.72,6.45
