,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.89,0.37,0.16,0.17,0.12,0.08,0.19,0.12,0.18,0.14,0.15,0.04,0.14,0.1,0.05,0.14
e_1,0.23,0.89,0.14,0.23,0.13,0.09,0.15,0.12,0.3,0.12,0.17,0.15,0.17,0.12,0.05,0.1
d_1,0.21,0.17,0.89,0.12,0.15,0.12,0.18,0.14,0.08,0.3,0.16,0.14,0.18,0.11,0.12,0.13
c_1,0.16,0.18,0.15,0.89,0.32,0.1,0.17,0.11,0.2,0.04,0.08,0.12,0.15,0.06,0.09,0.12
b_1,0.22,0.15,0.2,0.16,0.88,0.2,0.16,0.16,0.14,0.15,0.06,0.13,0.17,0.12,0.12,0.11
a_1,0.23,0.19,0.22,0.2,0.13,0.88,0.17,0.14,0.16,0.14,0.13,0.09,0.18,0.06,0.07,0.1
h_1,0.35,0.25,0.22,0.2,0.18,0.08,0.55,0.21,0.21,0.12,0.17,0.13,0.15,0.14,0.13,0.22
g_1,0.22,0.21,0.34,0.23,0.16,0.11,0.18,0.55,0.16,0.18,0.17,0.26,0.22,0.11,0.15,0.1
d_0,0.27,0.25,0.08,0.41,0.19,0.1,0.2,0.18,0.44,0.13,0.16,0.17,0.19,0.11,0.12,0.15
c_0,0.3,0.2,0.27,0.13,0.13,0.11,0.2,0.21,0.2,0.44,0.37,0.17,0.25,0.15,0.17,0.18
b_0,0.24,0.24,0.24,0.24,0.1,0.08,0.21,0.18,0.24,0.22,0.45,0.19,0.24,0.31,0.13,0.17
f_0,0.15,0.19,0.27,0.2,0.21,0.13,0.21,0.15,0.22,0.22,0.19,0.44,0.24,0.16,0.34,0.18
h_0,0.3,0.2,0.29,0.24,0.17,0.12,0.13,0.24,0.2,0.17,0.18,0.17,0.1,0.13,0.14,0.21
a_0,0.26,0.19,0.31,0.21,0.19,0.05,0.21,0.21,0.18,0.18,0.18,0.2,0.24,0.38,0.14,0.16
e_0,0.27,0.11,0.28,0.27,0.2,0.1,0.26,0.16,0.23,0.17,0.18,0.16,0.25,0.15,0.38,0.17
g_0,0.22,0.26,0.38,0.21,0.14,0.11,0.19,0.17,0.17,0.19,0.18,0.26,0.19,0.15,0.14,0.07
