,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,c_0,d_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10672.72,2683.43,2736.7,6715.34,6841.05,21897.4,2686433.08,7273835.81,9151742.7,19089623.12,15393497.68,37734315.61,112196310.94,87748046.85,70093044.06,244692509.15
f_1,4231.34,11820.83,3094.33,5515.51,5192.03,17287.14,2991441.13,4654612.13,8052513.05,9850846.56,14163286.28,11261478.71,95185266.1,83570670.32,121848144.43,206809394.33
d_1,1946.23,2782.65,16375.09,3586.06,7892.93,29232.08,2687922.38,7621918.21,20526760.42,4727616.88,15028823.39,32991086.83,144679138.95,94369939.28,153843622.16,196111003.77
c_1,2186.66,2552.67,3250.04,27247.82,13411.5,19207.76,2340822.33,5662755.9,3189118.61,10359372.68,8983595.24,39558326.19,96970882.21,83445609.93,159966150.53,246402271.12
b_1,1903.11,2434.09,3730.7,4796.41,40153.37,54753.08,3013955.62,5635278.34,8765800.94,8846655.55,4690594.63,39938050.37,125698796.56,45125412.64,141326518.25,230922496.47
a_1,2471.89,2967.43,3268.04,4574.96,6138.66,206838.6,3391975.15,6727931.97,12026679.01,11253825.4,14134629.8,31514577.54,125832847.05,44838393.01,146746389.39,267950017.2
h_1,2834.65,4545.89,3839.95,5805.62,6788.63,30482.4,9644097.25,11128046.37,13557486.0,11889488.16,16707640.26,33980129.79,55232664.91,108049127.56,134657282.08,346427287.61
g_1,2127.28,2640.5,6630.92,6868.45,7362.94,30027.32,3022566.92,25854213.53,12338029.59,10580773.44,15517078.82,65296615.7,144066212.55,84474772.46,153331009.7,140201161.1
c_0,3110.73,3244.27,4973.43,3527.59,5770.08,39480.22,3849220.77,6992363.62,27035893.15,13918359.35,35035241.04,43634251.72,149675914.91,113342383.63,180786205.55,287686870.49
d_0,3514.79,3263.56,1594.12,12262.21,8065.38,22680.96,3612336.08,7583181.8,10062264.98,27676613.02,21381801.52,48354567.64,130335617.8,87799444.76,163615406.69,301881311.06
b_0,2780.19,3463.34,5014.29,6292.82,3666.49,28477.08,3973071.89,8987887.57,13984422.6,12013000.03,37400964.71,49793072.26,149208796.96,232114253.46,181641067.5,295842482.23
f_0,2392.2,1933.7,5006.89,7183.14,8540.73,39048.02,3708966.58,9815120.38,11674430.39,13578963.9,20104004.61,94036338.33,154306151.79,100965863.49,292579615.9,240883469.03
h_0,3113.41,4334.0,5481.27,5935.7,6419.34,28573.65,1880708.31,9826305.71,12947315.0,12785245.74,17738976.07,35152600.24,84805482.07,73950979.25,170865939.98,389447669.73
a_0,2994.73,3316.09,4666.67,5456.9,9326.96,10601.14,3883357.8,10160617.14,12768783.74,14056949.68,19195632.29,46714802.13,174947585.44,291094205.7,151439276.54,288443785.31
e_0,1556.08,3258.82,3927.68,8073.96,8608.29,28606.5,4434233.39,8407719.32,13380679.98,17355475.32,16864519.51,44325109.71,139978602.11,99509335.03,517165377.41,286326314.93
g_0,2578.37,2581.28,6421.24,7886.29,8451.47,30563.17,2837656.95,5016370.35,13426679.26,11952253.18,21633352.12,76399768.94,120362223.61,126486290.31,141225929.98,149479179.12
