,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.05,1.77,1.48,1.72,1.52,1.33,0.49,0.7,0.51,0.45,0.46,0.49,0.31,0.46,0.43,0.4
e_1,1.28,1.05,1.77,1.96,1.76,1.43,0.74,0.64,0.61,0.52,0.56,0.61,0.43,0.47,0.64,0.41
d_1,2.01,1.87,1.05,1.63,1.72,1.4,0.68,0.47,0.68,0.57,0.52,0.51,0.38,0.43,0.42,0.27
c_1,1.99,1.61,2.41,1.05,2.03,1.73,0.69,0.68,0.37,0.61,0.53,0.55,0.43,0.48,0.43,0.42
b_1,2.47,2.29,2.27,1.25,1.06,2.3,0.88,0.73,0.67,0.77,0.74,0.62,0.53,0.46,0.51,0.5
a_1,3.11,2.86,2.82,2.39,1.44,1.06,1.24,1.14,0.87,0.87,1.01,0.69,0.66,1.14,0.63,0.6
h_1,5.19,4.43,4.35,4.93,4.43,3.47,1.27,1.74,1.52,1.22,1.4,1.35,1.27,1.11,1.26,1.12
g_1,5.65,5.49,6.41,5.82,5.89,3.92,1.77,1.3,1.76,1.57,1.56,1.77,1.05,1.33,1.3,1.53
d_0,5.76,3.81,7.22,7.04,5.76,4.76,2.2,2.2,1.42,1.51,1.71,1.63,1.5,1.57,1.46,1.44
c_0,6.86,6.23,3.87,7.09,4.93,4.74,2.39,2.04,2.59,1.44,2.05,1.41,1.36,1.44,1.42,1.22
b_0,7.08,5.87,5.64,7.49,6.61,5.03,2.22,2.11,2.23,1.2,1.4,1.68,1.43,1.83,1.48,1.42
f_0,9.79,6.08,6.75,6.78,6.13,5.86,2.51,1.64,2.13,2.01,1.92,1.43,1.65,1.52,1.95,1.18
h_0,8.57,7.68,7.44,7.88,6.7,6.38,3.41,3.51,2.28,2.07,2.21,1.94,2.02,1.86,1.6,1.8
a_0,8.79,8.26,8.49,10.04,9.85,7.98,3.52,3.03,2.97,2.17,1.63,2.44,1.83,1.52,2.22,1.76
e_0,11.22,9.38,8.1,9.13,8.1,7.93,3.02,3.02,2.54,2.33,2.5,1.54,2.47,2.0,1.56,1.74
g_0,9.52,8.77,9.1,9.45,8.19,6.41,2.72,2.99,2.73,2.41,2.51,2.52,1.59,2.46,2.02,2.3
