,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,2.4,1.18,1.49,1.18,1.16,1.19,2.68,4.35,2.55,2.62,2.7,3.05,3.24,2.49,2.26,3.5
f_1,1.89,2.4,1.23,1.05,1.19,1.04,1.94,2.6,2.26,2.31,2.66,1.57,3.09,2.73,2.21,3.68
c_1,0.98,1.13,2.61,1.23,1.95,1.34,2.39,2.38,2.65,1.62,2.14,2.76,2.91,2.31,2.76,3.36
d_1,1.18,1.47,1.02,2.65,1.14,1.1,2.61,1.87,2.22,4.15,2.99,2.74,3.56,3.3,2.93,2.65
b_1,1.18,1.16,1.2,1.34,2.74,2.11,2.1,2.27,2.01,2.31,1.59,2.6,3.77,2.11,2.52,3.15
a_1,1.2,1.31,1.25,1.5,0.96,3.19,2.54,2.55,2.89,2.65,3.07,2.53,3.35,2.14,2.68,3.42
h_1,1.29,1.89,1.31,1.27,1.27,1.04,4.12,2.6,2.74,2.8,2.78,3.11,2.94,3.46,2.87,4.04
d_0,1.03,1.42,2.2,0.95,1.61,1.19,2.74,3.97,2.27,2.42,2.88,3.2,3.98,2.86,3.55,3.82
g_1,1.13,1.3,1.21,1.96,1.43,1.06,2.53,3.15,4.42,3.23,3.24,3.86,3.32,3.17,3.49,2.75
c_0,1.4,1.59,1.14,1.36,0.98,1.14,2.95,2.89,2.64,4.19,5.54,3.16,4.15,3.71,3.33,4.01
b_0,1.43,1.46,1.49,1.41,0.92,1.22,3.35,2.88,2.55,2.35,4.36,3.27,3.25,5.6,3.15,4.43
f_0,1.09,1.22,1.42,1.44,1.37,1.67,2.54,3.0,2.54,3.03,3.52,4.48,3.82,3.52,5.63,3.36
h_0,1.4,1.84,1.38,1.28,1.25,1.23,1.88,2.62,3.09,2.42,3.4,2.88,2.92,2.97,3.17,4.4
a_0,1.48,1.4,1.63,1.28,1.24,1.07,2.54,3.25,2.55,2.81,2.73,2.97,4.31,4.93,3.65,3.95
e_0,0.93,1.56,1.53,1.39,1.55,1.42,2.67,2.61,2.54,3.09,3.45,2.62,4.17,3.07,5.27,3.93
g_0,1.38,1.06,1.18,2.05,1.57,1.31,2.52,2.62,2.4,2.64,2.86,4.47,3.65,2.96,3.33,3.1
