,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,98.52,78.42,58.48,90.53,109.91,268.62,6616.61,12960.08,15603.34,15603.82,22440.43,17446.8,74865.04,104078.12,80517.04,130672.99
e_1,42.89,113.25,53.98,101.21,100.55,267.35,7646.44,15950.69,27530.25,18234.49,26815.41,39157.33,73537.5,93337.21,83686.5,113748.66
d_1,45.49,51.42,121.31,67.82,114.22,241.08,7225.42,12252.18,11834.38,26588.67,26287.2,39374.93,78535.09,88948.45,118039.39,113509.1
c_1,32.72,39.93,52.01,168.42,178.23,223.31,4657.79,10462.74,11337.28,7691.14,18464.94,28716.97,55256.81,74063.88,75073.91,107506.49
b_1,33.61,38.08,41.38,55.44,223.17,369.09,4830.06,10475.97,14273.54,14531.72,12061.04,30328.0,61842.11,54807.44,84197.66,87546.0
a_1,28.75,31.71,35.38,48.8,50.78,449.79,4182.91,11901.67,8506.13,9826.78,14783.05,16037.18,45718.17,46154.71,57371.29,62862.21
h_1,15.26,11.96,14.51,25.46,29.41,62.1,2952.59,4896.88,4776.96,4522.42,6827.54,9694.98,14621.15,22094.07,31920.63,42883.94
g_1,8.57,10.72,15.56,19.48,23.29,39.92,1298.75,5613.52,3430.37,3548.55,5583.13,11175.14,12387.7,20324.29,21217.24,23516.8
d_0,9.78,9.23,8.84,32.04,22.77,55.16,1284.54,2967.21,5077.46,2414.44,4355.3,6833.06,16993.47,17805.68,22837.14,23465.46
c_0,10.05,10.52,11.29,17.27,21.73,52.58,1538.96,2971.65,4351.13,4843.46,8636.94,7398.46,18645.83,20347.8,25955.84,29366.03
b_0,9.5,9.16,11.12,17.01,21.23,38.2,1266.34,2904.13,3343.81,2675.89,6854.56,7483.26,14339.87,30726.47,20826.45,23667.02
f_0,6.67,6.72,9.56,15.01,19.62,54.07,1049.75,2202.05,3142.08,2913.02,3497.71,9104.57,11901.59,16458.77,30219.26,19626.05
h_0,7.57,6.68,8.15,11.98,15.57,33.94,706.38,2375.05,2075.94,2223.09,3507.36,4631.62,8326.96,15355.39,11541.34,22795.65
a_0,4.6,6.17,7.51,11.03,16.68,19.71,895.96,1914.58,2168.66,2276.89,2651.69,5075.65,9150.36,19582.19,13815.53,13567.49
e_0,5.47,3.79,6.74,12.44,13.95,35.11,749.18,1757.93,1915.69,2148.7,3195.28,3747.41,12714.77,11365.31,20228.27,16526.42
g_0,4.35,5.77,9.67,9.89,13.67,29.99,656.78,1201.11,1758.46,1965.27,2666.51,5303.54,7921.52,13187.92,11906.3,10629.36
