,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,0.66,0.92,1.31,1.69,1.49,1.32,0.77,0.69,0.71,0.45,0.63,0.57,0.45,0.48,0.94,0.51
f_1,1.44,0.66,1.31,1.48,1.4,1.25,0.48,0.67,0.45,0.46,0.64,0.48,0.32,0.48,0.39,0.4
d_1,2.0,1.5,0.64,1.33,1.31,1.2,0.64,0.5,0.78,0.55,0.5,0.5,0.43,0.55,0.4,0.27
c_1,1.18,1.46,1.61,0.64,2.0,1.39,0.68,0.55,0.35,0.67,0.47,0.44,0.45,0.54,0.5,0.44
b_1,1.4,1.98,1.51,0.9,0.64,1.78,0.63,0.6,0.62,0.67,0.48,0.78,0.46,0.44,0.57,0.47
a_1,1.93,1.92,1.77,2.01,1.02,0.58,0.86,0.89,0.68,0.64,0.64,0.88,0.53,1.18,0.65,0.5
h_1,1.83,2.57,2.27,2.1,2.26,1.81,0.58,0.94,0.83,0.69,0.67,0.88,0.89,0.72,0.64,0.75
g_1,2.14,2.51,2.39,2.73,2.24,1.9,0.89,0.56,0.75,0.88,0.89,0.86,0.49,0.71,0.7,0.74
d_0,1.43,2.73,3.85,2.91,2.19,2.26,1.16,1.31,0.62,0.78,0.92,0.8,0.65,0.9,0.9,0.87
c_0,2.64,2.56,1.5,4.03,2.31,2.3,1.35,1.11,1.11,0.64,1.21,0.95,0.8,0.9,0.75,0.77
f_0,2.24,4.84,2.45,2.63,2.35,2.3,1.42,0.81,1.03,0.78,0.59,0.89,0.75,0.75,1.19,0.53
b_0,2.4,2.69,2.14,3.24,3.69,1.98,1.07,1.33,1.02,0.54,1.17,0.58,0.74,1.17,0.93,0.76
h_0,2.67,2.88,2.52,2.67,2.6,2.25,1.65,1.5,1.1,0.96,0.95,0.91,1.16,0.99,0.77,0.83
a_0,2.89,3.14,2.53,3.03,3.46,4.25,1.41,1.42,1.09,0.92,1.07,0.56,0.73,0.56,0.96,1.04
e_0,4.15,3.66,3.09,3.07,2.56,2.22,1.21,1.39,1.19,1.2,0.64,1.11,1.0,0.91,0.58,0.65
g_0,3.07,3.56,3.68,2.68,2.74,2.91,1.04,2.15,1.1,1.12,1.04,1.07,0.74,0.73,1.11,1.07
