,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,94.96,29.26,38.8,65.12,82.63,288.6,4907.66,9495.63,22392.21,11996.13,22409.9,22829.83,60142.65,55966.97,35964.25,81832.43
f_1,47.42,100.13,45.8,60.58,70.05,211.93,4255.24,8151.68,11049.86,11866.38,8804.2,23606.87,51492.61,42036.9,55028.45,116573.94
d_1,28.03,28.15,131.33,41.79,75.9,265.04,3686.16,7447.74,6765.55,20335.99,17491.09,21813.87,59110.85,39781.54,63474.03,77500.76
c_1,21.35,28.23,39.57,170.03,95.22,179.99,3192.16,6312.3,7764.24,4317.17,15247.27,14261.03,46759.13,46891.48,65238.02,85471.63
b_1,22.09,26.73,26.56,39.55,205.06,333.76,3741.91,7184.96,8868.72,11562.62,16592.03,9683.43,45288.03,35530.97,45839.74,77336.05
a_1,12.71,19.12,20.98,37.6,29.99,593.0,2414.67,3374.41,5764.84,6834.25,9524.88,11193.5,22217.03,11836.87,23613.56,59034.23
h_1,8.79,11.77,16.37,20.94,21.81,72.58,2747.06,3301.24,3669.48,4263.52,5677.13,6819.74,11341.51,13414.39,22182.6,37488.94
g_1,7.0,7.77,16.13,13.03,15.48,70.23,1038.67,4699.44,2595.17,3119.83,7949.54,6378.9,12045.24,14221.65,23395.71,13899.8
d_0,5.23,8.39,6.27,26.06,19.9,62.84,1070.64,1978.87,4660.09,3338.88,4368.64,5173.65,13516.65,13555.93,16049.3,26073.48
c_0,7.91,7.97,9.73,9.1,16.63,66.85,1090.3,2153.62,2297.73,5281.5,4533.97,9502.04,13548.22,15162.24,14587.43,27371.99
f_0,5.06,4.43,10.54,16.52,14.3,48.84,1107.51,1488.82,2778.81,3114.61,7109.37,6101.36,11059.24,12463.32,25567.32,25367.07
b_0,6.55,6.01,9.52,12.76,8.67,50.06,808.29,1646.58,2479.28,1995.55,3770.45,8186.11,13297.13,17457.96,15201.99,20136.47
h_0,4.25,6.73,6.68,10.31,9.59,40.23,357.91,1564.05,1673.25,1754.97,3017.54,3000.92,5375.96,7341.04,10018.2,17529.56
a_0,4.49,5.06,8.87,8.76,11.19,27.63,749.18,1343.91,1865.53,1517.61,2670.98,2891.5,10001.69,15253.23,12421.96,13255.81
e_0,2.95,5.66,5.7,8.27,11.74,42.29,687.23,967.25,1772.22,2168.48,2401.97,2941.34,8875.36,8185.9,18832.04,14708.52
g_0,3.61,3.33,9.17,8.68,8.77,23.92,539.23,698.11,1313.54,1402.64,2401.0,2803.57,6446.21,7158.04,8879.16,6785.73
