,f_1,e_1,d_1,c_1,b_1,a_1,h_1,c_0,g_1,d_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,11918.23,9500.11,7432.46,8651.3,10044.29,52380.77,6661291.87,16191242.35,19162311.19,34571122.39,47435280.33,31021341.48,214809074.18,181141847.18,197385192.47,384854369.19
e_1,5812.04,13395.71,6571.35,10792.36,11701.57,65736.46,7331296.25,17735117.14,20663423.03,60619679.92,46548665.07,46728506.81,224821062.85,199743066.99,216865895.88,456363717.98
d_1,5639.62,5790.19,18971.49,7107.43,10957.86,63930.26,7841049.73,32285336.82,20689062.35,27123444.5,64111023.11,61631523.58,241587122.76,207082158.59,330918717.09,488280444.48
c_1,4849.63,5562.91,7934.1,21880.63,19709.58,62145.99,6263779.14,10182179.54,18120745.45,29877265.04,33699479.42,52093991.93,212873095.0,180129429.08,258016319.22,445332063.09
b_1,5246.12,4994.9,9216.64,8891.3,29218.69,118166.01,7836515.18,15780686.89,19116908.81,29891731.65,35977178.62,45571713.98,221760619.11,144707146.26,297499418.95,507430052.89
a_1,5677.9,5297.62,8474.61,10555.43,10786.07,240761.93,8419221.85,18435485.05,22250437.33,34813036.48,49790267.9,51907434.3,233165681.11,150559457.4,265514654.09,488876809.82
h_1,7105.64,6373.7,9494.94,8537.58,11969.03,60147.45,12987139.81,18296103.86,27477221.5,37349255.46,55461797.77,55526754.02,182164543.21,196071120.3,302310857.87,658178632.51
c_0,6290.64,6566.36,9685.29,8908.12,10041.84,59268.25,7497047.29,31063025.98,20822868.94,34880532.29,98174391.57,54572095.12,253516722.74,282026229.98,333989383.91,474821300.1
g_1,5303.51,5728.15,12580.0,9366.77,11474.11,67469.91,7327492.88,21909024.09,44044040.54,34112304.87,50025522.9,81800641.57,247322676.0,217915004.13,338391366.94,417804943.19
d_0,6364.97,6254.01,5456.82,16236.32,12172.37,66254.42,6247740.09,14485463.4,20020184.15,52380672.56,49117917.9,48964489.77,231166098.1,242498427.22,256362852.04,443896404.4
b_0,6533.31,6334.11,9490.99,10311.93,10742.43,42404.1,6404330.94,21674023.48,24874609.45,43048758.21,83313130.46,53310975.27,277998933.33,433540321.62,355460130.02,534173962.62
f_0,4636.78,5509.52,9375.49,10740.79,15000.34,72887.19,7734931.84,19623836.93,23163460.12,35265863.83,59322224.1,85435137.14,260638820.37,251434293.86,586606808.83,453855164.77
h_0,7289.37,5904.24,9200.12,10209.06,11901.68,65164.78,5795473.07,19778334.36,26647545.72,37016161.52,56260257.07,50081881.62,193842877.64,208508601.07,290533005.69,636023050.15
a_0,6521.49,6048.67,8615.96,10414.38,14685.85,44273.5,9152106.31,19977694.03,22397860.53,40363275.79,57820395.64,59680428.67,247805268.91,402508321.55,296713028.08,525308628.22
e_0,5903.31,5179.89,8479.61,10496.79,14949.88,68756.37,8488452.2,18667329.15,22805999.32,39209937.32,54378705.42,53616701.29,250847322.84,241522462.91,632830361.23,602382419.22
g_0,4922.51,5358.51,12446.78,9965.31,12779.79,60303.56,7805473.28,20188804.26,19117989.92,33850305.6,48664030.3,78651972.78,208686583.98,197501127.31,348138687.86,448312393.36
