,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.41,0.64,0.55,0.62,0.58,0.53,0.25,0.36,0.28,0.24,0.25,0.28,0.19,0.27,0.27,0.23
e_1,0.45,0.4,0.6,0.69,0.64,0.55,0.35,0.33,0.32,0.26,0.29,0.33,0.24,0.28,0.33,0.25
d_1,0.65,0.61,0.39,0.56,0.59,0.55,0.31,0.24,0.3,0.29,0.28,0.26,0.21,0.26,0.24,0.17
c_1,0.59,0.49,0.73,0.37,0.64,0.59,0.3,0.31,0.18,0.28,0.26,0.27,0.23,0.25,0.24,0.23
b_1,0.65,0.61,0.64,0.39,0.35,0.7,0.35,0.32,0.26,0.32,0.32,0.28,0.24,0.23,0.25,0.24
a_1,0.71,0.64,0.62,0.54,0.37,0.31,0.37,0.37,0.3,0.31,0.31,0.26,0.24,0.38,0.26,0.23
h_1,0.61,0.56,0.54,0.6,0.55,0.47,0.23,0.31,0.28,0.22,0.27,0.26,0.25,0.23,0.26,0.23
g_1,0.55,0.55,0.62,0.62,0.61,0.47,0.25,0.21,0.26,0.24,0.25,0.27,0.19,0.23,0.23,0.24
d_0,0.54,0.42,0.69,0.68,0.62,0.54,0.31,0.32,0.22,0.23,0.27,0.25,0.25,0.27,0.25,0.24
c_0,0.68,0.62,0.4,0.67,0.55,0.52,0.34,0.29,0.39,0.23,0.31,0.23,0.23,0.26,0.24,0.2
b_0,0.64,0.54,0.5,0.67,0.63,0.54,0.29,0.29,0.3,0.17,0.21,0.25,0.22,0.29,0.22,0.21
f_0,0.7,0.52,0.56,0.58,0.54,0.53,0.3,0.22,0.27,0.25,0.25,0.2,0.22,0.22,0.28,0.17
h_0,0.61,0.55,0.55,0.56,0.52,0.53,0.32,0.34,0.26,0.23,0.25,0.23,0.24,0.24,0.21,0.22
a_0,0.59,0.53,0.55,0.65,0.65,0.59,0.34,0.29,0.3,0.21,0.17,0.25,0.19,0.18,0.25,0.2
e_0,0.71,0.59,0.53,0.58,0.51,0.54,0.28,0.3,0.26,0.24,0.26,0.17,0.26,0.21,0.19,0.19
g_0,0.62,0.55,0.57,0.58,0.54,0.46,0.26,0.29,0.27,0.24,0.26,0.25,0.18,0.27,0.22,0.24
