,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.12,2.53,4.4,4.9,4.66,4.79,1.52,1.35,1.03,0.84,0.94,1.01,0.73,0.9,1.75,0.65
f_1,4.1,1.11,3.62,4.82,4.38,4.08,0.88,1.55,0.94,0.84,0.79,1.85,0.42,0.77,1.03,0.62
d_1,5.31,5.15,1.11,5.01,4.82,4.36,1.19,0.83,1.9,0.89,0.99,0.86,0.7,0.89,0.8,0.43
c_1,4.36,5.19,7.03,1.12,4.66,4.96,1.28,1.56,0.58,1.63,1.02,0.88,0.78,0.89,0.81,0.94
b_1,5.79,6.0,6.18,2.77,1.13,5.69,1.81,1.88,1.32,1.65,2.43,1.15,0.9,1.29,1.15,0.73
a_1,7.93,11.35,7.74,8.6,4.26,1.14,2.69,2.0,1.95,1.89,2.36,1.69,1.1,5.66,1.74,1.43
h_1,15.05,18.67,12.76,17.67,14.85,13.26,1.75,5.22,3.21,2.82,3.23,2.89,3.41,2.74,2.35,2.27
g_1,20.38,20.21,15.1,20.04,18.21,16.06,3.87,1.73,4.77,3.61,3.61,3.26,2.08,4.02,2.69,3.43
d_0,9.78,19.36,31.19,19.54,20.39,17.79,6.28,7.0,2.17,3.88,4.01,3.52,2.9,3.73,4.37,3.43
c_0,23.95,23.58,10.95,37.9,20.1,17.03,5.91,5.11,5.7,2.21,4.26,4.33,2.9,3.62,4.61,2.93
b_0,20.26,21.89,19.56,34.96,51.7,21.01,6.63,5.47,5.22,2.35,2.15,3.68,3.91,4.64,4.55,3.5
f_0,24.26,44.31,24.67,27.6,27.84,18.46,8.41,4.52,4.61,4.31,4.61,2.29,3.77,6.03,4.67,2.68
h_0,25.61,28.96,28.02,31.15,28.11,27.05,12.0,9.21,6.4,6.17,5.33,5.09,5.84,5.48,5.41,4.29
a_0,30.23,36.78,31.79,35.35,38.6,49.38,11.18,11.29,7.88,6.55,3.41,7.41,5.07,2.46,7.1,5.19
e_0,56.74,48.39,35.55,30.25,32.9,27.82,10.88,11.11,7.14,7.86,7.62,3.2,5.68,8.83,2.53,4.95
g_0,35.46,39.55,37.15,40.33,39.12,37.98,7.7,16.28,8.07,8.06,7.73,6.99,4.68,7.7,6.69,7.85
