,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,94.11,93.28,84.5,114.59,131.4,416.68,8117.08,18194.77,26863.92,27386.77,43284.67,41402.05,92875.59,126140.21,120398.36,216023.79
e_1,50.29,102.95,78.66,141.41,155.46,434.09,8413.71,17643.3,40338.57,29521.66,43321.5,53622.82,108212.12,120511.2,115829.4,220679.6
d_1,55.11,54.56,135.85,82.0,135.77,382.2,8638.22,15324.69,18132.61,40919.24,40708.79,47762.43,95864.54,110099.01,143206.35,191975.76
c_1,44.6,43.72,80.14,168.08,200.86,333.21,6980.27,12916.61,15134.22,14685.28,26742.99,36597.64,71402.32,91138.25,105041.5,149811.05
b_1,44.26,48.85,62.12,73.67,208.47,609.28,6503.99,12939.53,16688.43,23694.0,25485.24,34840.4,66457.94,60205.33,109192.36,149949.3
a_1,31.9,32.49,48.77,62.72,64.7,527.11,4604.62,8324.57,13198.33,16415.21,21558.61,24996.22,57717.1,45138.45,80964.42,131300.49
h_1,18.7,14.95,22.17,26.63,33.52,104.34,2972.58,5420.53,5325.23,6491.11,10783.62,11600.44,21510.58,30824.54,32350.58,64983.12
g_1,9.99,12.13,24.05,23.52,25.82,103.0,1574.46,5323.8,4367.17,5460.8,7503.88,13123.47,18660.02,19199.02,31826.16,36377.8
d_0,10.19,9.68,14.19,37.26,28.13,76.04,1647.43,3292.4,5898.43,3940.71,7755.54,8265.97,18156.22,21085.59,24078.18,37655.15
c_0,11.13,10.59,14.59,20.42,20.61,79.44,1711.78,3295.36,5207.4,6645.19,11504.44,9375.08,16972.17,24959.11,25043.42,39166.54
b_0,9.81,9.44,14.93,20.99,16.89,62.64,1384.4,3121.55,3749.41,4129.81,8662.3,7352.2,16059.33,32023.34,22336.45,35097.58
f_0,7.74,7.35,14.42,20.37,22.36,74.78,1454.9,2608.26,3793.15,4527.31,6734.56,10389.28,15021.55,17915.28,36535.61,29392.24
h_0,8.63,7.43,11.44,15.22,17.47,51.31,898.83,2727.96,2952.32,3520.75,5358.17,5821.54,11106.02,13606.01,19094.99,30114.81
a_0,6.6,6.96,10.77,14.44,18.34,38.46,917.0,2275.63,2642.03,2731.51,3791.98,5573.55,11250.8,19751.11,15224.98,23973.09
e_0,6.88,5.64,10.32,13.78,12.96,49.34,1006.51,2132.62,2492.04,3216.43,4968.37,5004.02,10724.53,10565.73,23019.91,21268.86
g_0,5.02,5.25,11.86,12.32,13.85,32.25,801.06,1792.59,2173.72,2773.47,4129.97,6487.94,9565.3,11608.04,14156.63,20445.11
