,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,5.62,2.68,1.43,1.38,1.19,1.24,5.53,4.76,6.93,6.83,7.98,3.56,10.34,8.15,5.81,10.27
e_1,1.66,5.81,1.19,1.91,1.66,1.35,4.7,5.1,14.39,7.79,8.12,8.12,11.59,7.69,4.48,11.13
d_1,1.62,1.3,6.52,1.22,1.49,1.41,6.99,6.17,3.68,12.96,8.45,8.36,12.37,8.45,8.73,11.82
c_1,1.48,1.29,1.63,7.06,3.07,1.19,5.52,5.16,6.22,2.42,5.67,7.34,10.75,7.43,7.18,9.14
b_1,1.52,1.53,1.47,1.55,7.63,3.38,4.92,4.97,5.61,6.63,2.82,6.56,8.28,4.07,7.15,9.13
a_1,1.55,1.64,1.64,1.59,1.47,11.02,5.81,4.48,6.98,8.13,6.87,6.34,12.52,2.82,9.17,12.28
h_1,2.76,1.37,2.09,1.65,1.79,1.85,15.51,8.99,6.44,7.84,10.44,7.78,7.57,9.88,8.48,17.98
g_1,1.6,1.83,3.08,1.79,1.53,1.97,5.72,19.53,6.43,8.16,7.67,13.28,12.14,7.31,11.12,9.3
d_0,1.83,1.85,1.18,3.92,1.65,1.63,6.73,6.01,16.18,6.24,9.7,8.68,12.47,9.41,7.72,12.87
c_0,2.02,1.82,2.09,1.3,1.31,2.08,7.44,6.94,10.21,16.51,18.6,11.31,13.13,11.5,10.77,15.38
b_0,2.29,1.75,2.21,1.94,0.89,1.59,7.31,8.16,8.89,9.86,18.44,9.26,14.34,19.77,9.29,14.09
f_0,1.01,1.33,2.15,2.23,1.88,2.2,8.45,8.55,9.53,9.67,11.52,21.92,14.41,9.98,21.64,14.04
h_0,2.53,1.63,2.04,2.17,1.47,1.65,4.15,9.82,8.45,8.73,9.52,8.56,9.7,8.15,10.59,16.51
a_0,2.01,1.89,2.24,1.92,1.83,1.02,6.72,8.53,8.75,8.33,9.28,8.81,15.2,25.64,8.11,12.14
e_0,2.12,1.13,1.95,2.24,1.43,2.18,7.82,9.64,8.62,10.77,12.0,11.63,15.6,8.11,26.79,13.69
g_0,1.61,1.41,3.1,2.04,1.67,1.4,6.31,6.6,7.14,8.43,10.03,14.3,14.45,8.04,9.13,11.9
